# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1466    +           0 1052.1  20.8  -
Vibrionaceae_Photobacterium                      -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1487    +    4.7e-303 1006.2  20.8  -
Piscirickettsiaceae_Thiomicrorhabdus             -          A0224_LKAP-FHGF1_C07_059 -               29     883       7     858       1     860    1464    +    5.3e-213  707.7  19.9  -
Thioalkalispiraceae_Thioprofundum                -          A0224_LKAP-FHGF1_C07_059 -               37     892       6     857       1     860    1537    +    3.8e-212  705.2  20.6  -
Rhodanobacteraceae_Rhodanobacter                 -          A0224_LKAP-FHGF1_C07_059 -               26     878       6     858       1     861    1481    +    5.5e-212  704.6  20.6  -
Chromatiaceae_Marichromatium                     -          A0224_LKAP-FHGF1_C07_059 -               31     866       6     857       1     860    1440    +    5.9e-212  704.7  20.1  -
Enterobacteriaceae_Yokenella                     -          A0224_LKAP-FHGF1_C07_059 -               29     877       6     858       1     861    1434    +    6.1e-212  704.1  21.0  -
Piscirickettsiaceae_Hydrogenovibrio              -          A0224_LKAP-FHGF1_C07_059 -               21     886       6     858       1     860    1465    +    7.2e-212  704.0  20.3  -
Pasteurellaceae_Volucribacter                    -          A0224_LKAP-FHGF1_C07_059 -                2     840      18     857      17     860    1434    +    7.6e-212  704.2  20.8  -
Gammaproteobacteria_Plasticicumulans             -          A0224_LKAP-FHGF1_C07_059 -               31     871       7     857       1     860    1491    +    1.2e-211  703.4  20.6  -
Burkholderiaceae_Burkholderia                    -          A0224_LKAP-FHGF1_C07_059 -               28     873       6     858       1     860    1502    +      2e-211  702.7  20.6  -
Chromatiaceae_Thiocapsa                          -          A0224_LKAP-FHGF1_C07_059 -               37     872       6     857       1     860    1459    +    2.3e-211  702.8  19.9  -
Rhodanobacteraceae_Fulvimonas                    -          A0224_LKAP-FHGF1_C07_059 -               26     877       6     858       1     861    1484    +    4.4e-211  701.5  20.6  -
Neisseriaceae_Neisseria                          -          A0224_LKAP-FHGF1_C07_059 -               36     885       7     858       1     860    1475    +    5.4e-211  701.4  20.7  -
Chromatiaceae_Allochromatium                     -          A0224_LKAP-FHGF1_C07_059 -               21     867       6     857       2     860    1462    +    6.6e-211  701.0  20.5  -
Alcaligenaceae_Paenalcaligenes                   -          A0224_LKAP-FHGF1_C07_059 -               22     870       7     858       2     860    1432    +    6.6e-211  701.1  20.5  -
Oxalobacteraceae_Undibacterium                   -          A0224_LKAP-FHGF1_C07_059 -               17     860       6     858       1     860    1442    +    1.6e-210  699.8  20.5  -
Lysobacteraceae_Xanthomonas                      -          A0224_LKAP-FHGF1_C07_059 -               21     874       6     858       1     861    1502    +    1.8e-210  699.4  20.9  -
Rhodanobacteraceae_Dyella                        -          A0224_LKAP-FHGF1_C07_059 -               22     873       6     858       1     861    1453    +      2e-210  699.3  20.6  -
Chromatiaceae_Thiorhodococcus                    -          A0224_LKAP-FHGF1_C07_059 -               33     832      51     857      24     860    1426    +    2.3e-210  699.2  20.0  -
Gammaproteobacteria_Plesiomonas                  -          A0224_LKAP-FHGF1_C07_059 -               40     889       6     858       1     861    1499    +    2.7e-210  698.6  20.7  -
Burkholderiaceae_Paraburkholderia                -          A0224_LKAP-FHGF1_C07_059 -               21     864       6     858       1     860    1472    +    6.1e-210  697.9  20.5  -
Salinisphaeraceae_Salinisphaera                  -          A0224_LKAP-FHGF1_C07_059 -                9     855       6     857       1     860    1429    +    7.1e-210  697.6  20.6  -
Hahellaceae_Allohahella                          -          A0224_LKAP-FHGF1_C07_059 -               42     882       7     857       1     860    1485    +    9.7e-210  697.2  21.1  -
Rhodocyclaceae_Propionivibrio                    -          A0224_LKAP-FHGF1_C07_059 -               29     875       6     857       1     860    1496    +    1.3e-209  696.9  20.7  -
Ectothiorhodospiraceae_Halorhodospira            -          A0224_LKAP-FHGF1_C07_059 -               41     892       6     857       1     860    1479    +    1.4e-209  696.8  20.4  -
Methylococcaceae_Methylovulum                    -          A0224_LKAP-FHGF1_C07_059 -               41     878       7     857       2     860    1492    +    1.6e-209  696.3  20.5  -
Alteromonadales_Motilimonas                      -          A0224_LKAP-FHGF1_C07_059 -               21     871       6     858       1     861    1467    +    2.8e-209  695.2  20.7  -
Spongiibacteraceae_Zhongshania                   -          A0224_LKAP-FHGF1_C07_059 -               41     884       6     857       1     860    1501    +      9e-209  693.7  20.2  -
Rhodocyclaceae_Azoarcus                          -          A0224_LKAP-FHGF1_C07_059 -               22     865       7     857       1     860    1471    +    1.1e-208  693.6  21.0  -
Hahellaceae_Kistimonas                           -          A0224_LKAP-FHGF1_C07_059 -               41     889       6     857       1     860    1506    +    1.5e-208  693.1  20.9  -
Enterobacteriaceae_Rosenbergiella                -          A0224_LKAP-FHGF1_C07_059 -               35     888       6     858       1     861    1500    +      2e-208  692.4  20.9  -
Azonexaceae_Azonexus                             -          A0224_LKAP-FHGF1_C07_059 -               22     869       6     857       1     860    1474    +    2.5e-208  692.6  20.7  -
Chromatiaceae_Thiophaeococcus                    -          A0224_LKAP-FHGF1_C07_059 -               11     848       5     857       1     860    1440    +    2.8e-208  692.4  20.1  -
Methylococcaceae_Methylosarcina                  -          A0224_LKAP-FHGF1_C07_059 -               36     876       7     857       3     860    1515    +    5.2e-208  691.2  21.0  -
Burkholderiaceae_Pandoraea                       -          A0224_LKAP-FHGF1_C07_059 -               21     866       6     858       1     860    1456    +    5.9e-208  691.3  20.4  -
Chromatiaceae_Lamprocystis                       -          A0224_LKAP-FHGF1_C07_059 -               46     883       6     857       1     860    1406    +    6.6e-208  691.2  20.4  -
Arenicellaceae_Arenicella                        -          A0224_LKAP-FHGF1_C07_059 -               30     873       7     858       3     861    1506    +    7.1e-208  691.1  20.4  -
Rhodanobacteraceae_Frateuria                     -          A0224_LKAP-FHGF1_C07_059 -               43     893       7     858       1     861    1542    +    7.3e-208  690.8  20.7  -
Vibrionaceae_Echinimonas                         -          A0224_LKAP-FHGF1_C07_059 -                5     851       6     858       3     861    1413    +    1.1e-207  689.8  19.9  -
Burkholderiaceae_Cupriavidus                     -          A0224_LKAP-FHGF1_C07_059 -               25     868       6     858       1     860    1488    +    1.3e-207  690.2  20.6  -
Thiotrichales_Caedibacter                        -          A0224_LKAP-FHGF1_C07_059 -               41     849       6     857       1     860    1500    +    1.4e-207  689.6  19.6  -
Budviciaceae_Pragia                              -          A0224_LKAP-FHGF1_C07_059 -               16     866       6     858       1     861    1485    +    1.4e-207  689.6  20.9  -
Burkholderiaceae_Caballeronia                    -          A0224_LKAP-FHGF1_C07_059 -               30     873       6     858       1     860    1479    +    1.8e-207  689.7  21.0  -
Budviciaceae_Leminorella                         -          A0224_LKAP-FHGF1_C07_059 -               11     861       6     858       1     861    1482    +    2.6e-207  688.8  20.8  -
Ectothiorhodospiraceae_Thiohalospira             -          A0224_LKAP-FHGF1_C07_059 -                3     831      26     857      24     860    1318    +    4.6e-207  688.3  21.1  -
Halomonadaceae_Larsenimonas                      -          A0224_LKAP-FHGF1_C07_059 -               42     889       6     857       1     860    1495    +    6.9e-207  687.6  20.9  -
Desulfovibrionaceae_Desulfovibrio                -          A0224_LKAP-FHGF1_C07_059 -               30     888       6     858       2     861    1521    +      8e-207  687.5  20.1  -
Lysobacteraceae_Xylella                          -          A0224_LKAP-FHGF1_C07_059 -               41     892       6     858       1     861    1537    +    1.1e-206  687.1  20.8  -
Thermithiobacillaceae_Thermithiobacillus         -          A0224_LKAP-FHGF1_C07_059 -                6     850       6     858       3     861    1419    +    1.8e-206  686.3  20.3  -
Enterobacteriaceae_Izhakiella                    -          A0224_LKAP-FHGF1_C07_059 -               38     888       6     858       1     861    1502    +    2.6e-206  685.5  20.9  -
Sutterellaceae_Sutterella                        -          A0224_LKAP-FHGF1_C07_059 -               12     858       7     858       2     860    1471    +      5e-206  684.7  20.6  -
Nevskiaceae_Nevskia                              -          A0224_LKAP-FHGF1_C07_059 -               26     858       6     857       1     860    1451    +    6.4e-206  684.7  20.1  -
Lysobacteraceae_Tahibacter                       -          A0224_LKAP-FHGF1_C07_059 -               21     864       6     858       1     861    1459    +    7.7e-206  684.1  21.3  -
Oxalobacteraceae_Massilia                        -          A0224_LKAP-FHGF1_C07_059 -               13     855       7     858       2     860    1438    +    7.8e-206  684.2  20.5  -
Chromatiaceae_Thiocystis                         -          A0224_LKAP-FHGF1_C07_059 -               21     856       6     857       1     860    1451    +      8e-206  684.3  20.1  -
Neisseriaceae_Kingella                           -          A0224_LKAP-FHGF1_C07_059 -               48     893       7     858       1     860    1474    +    9.6e-206  683.8  20.6  -
Acidithiobacillaceae_Acidithiobacillus           -          A0224_LKAP-FHGF1_C07_059 -               20     861       6     857       1     860    1457    +    1.3e-205  683.3  20.8  -
Ectothiorhodospiraceae_Aquisalimonas             -          A0224_LKAP-FHGF1_C07_059 -               42     887       6     857       1     860    1464    +    1.5e-205  683.2  20.5  -
Oxalobacteraceae_Oxalobacter                     -          A0224_LKAP-FHGF1_C07_059 -               37     881       7     858       1     860    1524    +    2.6e-205  682.6  20.5  -
Methylophilaceae_Methylobacillus                 -          A0224_LKAP-FHGF1_C07_059 -                6     852       9     858       4     860    1416    +    7.3e-205  681.1  20.9  -
Nevskiaceae_Steroidobacter                       -          A0224_LKAP-FHGF1_C07_059 -               27     873       6     857       1     860    1500    +      1e-204  680.6  20.7  -
Thiotrichaceae_Thiothrix                         -          A0224_LKAP-FHGF1_C07_059 -               22     822       7     857       2     860    1417    +    1.1e-204  680.3  20.5  -
Eubacteriaceae_Eubacterium                       -          A0224_LKAP-FHGF1_C07_059 -               41     879       6     857       2     860    1476    +    1.1e-204  680.4  20.5  -
Oxalobacteraceae_Herbaspirillum                  -          A0224_LKAP-FHGF1_C07_059 -               21     866       6     858       1     861    1485    +    1.4e-204  680.1  20.1  -
Enterobacteriaceae_Biostraticola                 -          A0224_LKAP-FHGF1_C07_059 -                1     838      19     858      19     861    1418    +      2e-204  679.3  21.3  -
Chromatiaceae_Thiodictyon                        -          A0224_LKAP-FHGF1_C07_059 -               23     860       6     857       1     860    1500    +    2.6e-204  679.3  20.5  -
Erwiniaceae_Phaseolibacter                       -          A0224_LKAP-FHGF1_C07_059 -               36     886       6     858       1     861    1522    +    2.6e-204  679.0  20.9  -
Neisseriaceae_Vitreoscilla                       -          A0224_LKAP-FHGF1_C07_059 -               14     854       6     858       1     860    1457    +    2.7e-204  679.0  20.5  -
