# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Clostridiales_Natranaerovirga                    -          LKAP-GUTHK2_C04_028_2017_1 -               33    1180       2    1142       1    1145    1504    +    9.1e-215  714.0  17.3  -
Peptococcaceae_Peptococcus                       -          LKAP-GUTHK2_C04_028_2017_1 -               18    1176       8    1132       1    1145    1488    +    9.9e-215  713.9  18.1  -
Bacillaceae_Saccharococcus                       -          LKAP-GUTHK2_C04_028_2017_1 -               32    1185       2    1142       1    1145    1538    +    1.1e-214  713.7  17.4  -
Clostridiales_Sedimentibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               12    1179       2    1143       1    1145    1478    +    1.7e-214  712.4  17.7  -
Heliobacteriaceae_Heliobacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -               34    1092       7    1080       1    1089    1500    +    1.8e-214  713.3  16.9  -
Ruminococcaceae_Acetivibrio                      -          LKAP-GUTHK2_C04_028_2017_1 -               26    1180       2    1143       1    1145    1529    +    5.8e-214  711.4  18.2  -
Clostridiaceae_Tindallia                         -          LKAP-GUTHK2_C04_028_2017_1 -               12    1153       2    1143       1    1145    1474    +    1.1e-213  710.5  18.4  -
Acholeplasmataceae_Acholeplasma                  -          LKAP-GUTHK2_C04_028_2017_1 -                4    1138       2    1142       1    1145    1437    +    1.3e-213  710.2  17.7  -
Staphylococcaceae_Abyssicoccus                   -          LKAP-GUTHK2_C04_028_2017_1 -               60    1221       2    1142       1    1145    1576    +    1.4e-213  709.9  17.7  -
Bacillaceae_Compostibacillus                     -          LKAP-GUTHK2_C04_028_2017_1 -              153    1187      71    1081      51    1115    1555    +    1.5e-213  709.8  15.6  -
Clostridiales_Thermaerobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               32    1200       2    1143       1    1145    1520    +    1.6e-213  710.0  18.2  -
Staphylococcaceae_Auricoccus                     -          LKAP-GUTHK2_C04_028_2017_1 -               37    1198       2    1142       1    1145    1507    +      3e-213  708.8  17.7  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-GUTHK2_C04_028_2017_1 -               12    1140       2    1142       1    1145    1473    +    7.5e-213  707.6  16.5  -
Geobacteraceae_Geoalkalibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               32    1204       2    1143       1    1145    1556    +    9.5e-213  707.3  17.9  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-GUTHK2_C04_028_2017_1 -               31    1204       2    1143       1    1145    1523    +    1.2e-212  707.1  18.6  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               32    1105       2    1085       1    1105    1519    +    2.4e-212  706.0  17.1  -
Erysipelotrichaceae_Holdemania                   -          LKAP-GUTHK2_C04_028_2017_1 -               89    1177      70    1143      46    1145    1518    +    2.6e-212  705.9  16.3  -
Streptococcaceae_Faecalicoccus                   -          LKAP-GUTHK2_C04_028_2017_1 -               89    1181      70    1143      46    1145    1380    +    3.1e-212  706.1  16.3  -
Clostridiales_Acetoanaerobium                    -          LKAP-GUTHK2_C04_028_2017_1 -                2    1038      23    1083      22    1130    1343    +    5.1e-212  704.8  15.6  -
Peptococcaceae_Thermincola                       -          LKAP-GUTHK2_C04_028_2017_1 -               19    1163       5    1143       1    1145    1482    +    5.4e-212  704.9  16.2  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-GUTHK2_C04_028_2017_1 -               28    1115       2    1080       1    1102    1530    +    6.1e-212  704.7  17.8  -
Clostridiales_Vallitalea                         -          LKAP-GUTHK2_C04_028_2017_1 -               31    1170       2    1143       1    1145    1480    +    8.7e-212  704.3  17.4  -
Clostridiaceae_Clostridioides                    -          LKAP-GUTHK2_C04_028_2017_1 -               29    1130       2    1132       1    1145    1493    +    1.1e-211  703.7  15.4  -
Desulfuromonadaceae_Desulfuromusa                -          LKAP-GUTHK2_C04_028_2017_1 -               87    1174      72    1143      50    1145    1473    +    1.3e-211  703.6  15.4  -
Carnobacteriaceae_Lacticigenium                  -          LKAP-GUTHK2_C04_028_2017_1 -               16    1175       3    1142       1    1145    1446    +    1.3e-211  703.4  18.4  -
Enterococcaceae_Catellicoccus                    -          LKAP-GUTHK2_C04_028_2017_1 -               58    1160      70    1142      48    1145    1480    +    1.3e-211  703.2  15.7  -
Carnobacteriaceae_Isobaculum                     -          LKAP-GUTHK2_C04_028_2017_1 -               12    1183       2    1142       1    1145    1515    +    1.9e-211  702.6  17.9  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-GUTHK2_C04_028_2017_1 -               25    1117       2    1081       1    1102    1506    +    1.9e-211  703.1  17.7  -
Thermoanaerobacteraceae_Thermoanaerobacter       -          LKAP-GUTHK2_C04_028_2017_1 -               28    1101       2    1078       1    1102    1525    +    2.1e-211  702.6  17.7  -
Clostridiales_Blautia                            -          LKAP-GUTHK2_C04_028_2017_1 -               10    1081       2    1080       1    1101    1453    +    2.8e-211  702.5  17.6  -
Desulfobacteraceae_Desulfobacterium              -          LKAP-GUTHK2_C04_028_2017_1 -               29    1130       2    1081       1    1105    1522    +    4.1e-211  701.9  17.4  -
Desulfohalobiaceae_Desulfohalobium               -          LKAP-GUTHK2_C04_028_2017_1 -               22    1115       2    1081       1    1102    1506    +    7.7e-211  700.9  17.9  -
Spirochaetaceae_Treponema                        -          LKAP-GUTHK2_C04_028_2017_1 -               11    1076       1    1065       1    1093    1477    +    7.8e-211  701.4  18.7  -
Sporomusaceae_Sporomusa                          -          LKAP-GUTHK2_C04_028_2017_1 -               32    1195       3    1142       1    1145    1532    +      1e-210  700.5  17.3  -
Clostridiaceae_Terrisporobacter                  -          LKAP-GUTHK2_C04_028_2017_1 -                8    1070       2    1097       1    1124    1459    +    4.5e-210  698.5  14.1  -
Clostridiales_Fusibacter                         -          LKAP-GUTHK2_C04_028_2017_1 -               24    1093       2    1078       1    1100    1518    +    9.5e-210  697.5  17.4  -
Paenibacillaceae_Oxalophagus                     -          LKAP-GUTHK2_C04_028_2017_1 -               14    1163       2    1142       1    1145    1497    +      3e-209  695.7  17.3  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-GUTHK2_C04_028_2017_1 -               12    1110       2    1085       1    1105    1495    +    3.2e-209  695.8  17.3  -
Carnobacteriaceae_Pisciglobus                    -          LKAP-GUTHK2_C04_028_2017_1 -               47    1151      69    1142      48    1145    1501    +    4.6e-209  694.8  16.0  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-GUTHK2_C04_028_2017_1 -               23    1105       6    1099       1    1120    1498    +    8.7e-209  694.7  15.4  -
Microbacteriaceae_Agromyces                      -          LKAP-GUTHK2_C04_028_2017_1 -               16    1077       8    1078       1    1102    1477    +    1.7e-208  693.2  17.4  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-GUTHK2_C04_028_2017_1 -               21    1105       4    1099       1    1119    1497    +    2.7e-208  692.9  15.4  -
Bacillaceae_Aureibacillus                        -          LKAP-GUTHK2_C04_028_2017_1 -               32    1197       2    1142       1    1145    1517    +    3.3e-208  692.3  17.3  -
Bacteroidaceae_Bacteroides                       -          LKAP-GUTHK2_C04_028_2017_1 -               33    1099      14    1081       2    1105    1480    +    3.4e-208  692.4  18.1  -
Thermoactinomycetaceae_Polycladomyces            -          LKAP-GUTHK2_C04_028_2017_1 -               12    1183       2    1142       1    1145    1485    +    3.8e-208  692.1  18.5  -
Lachnospiraceae_Butyrivibrio                     -          LKAP-GUTHK2_C04_028_2017_1 -               31    1186       2    1142       1    1145    1518    +    4.3e-208  692.0  18.3  -
Clostridiaceae_Paraclostridium                   -          LKAP-GUTHK2_C04_028_2017_1 -               32    1092       2    1097       1    1125    1490    +    6.8e-208  691.5  13.8  -
Spirochaetaceae_Sphaerochaeta                    -          LKAP-GUTHK2_C04_028_2017_1 -               31    1179       1    1140       1    1145    1529    +    7.3e-208  691.3  17.8  -
Clostridiales_Carboxydocella                     -          LKAP-GUTHK2_C04_028_2017_1 -                3    1181       2    1143       1    1145    1458    +    1.5e-207  690.2  17.7  -
Geodermatophilaceae_Modestobacter                -          LKAP-GUTHK2_C04_028_2017_1 -               33    1164       2    1142       1    1145    1469    +    1.5e-207  690.2  17.3  -
Lachnospiraceae_Anaerocolumna                    -          LKAP-GUTHK2_C04_028_2017_1 -               21    1097       2    1086       1    1106    1478    +      4e-207  688.7  17.2  -
Lachnospiraceae_Coprococcus                      -          LKAP-GUTHK2_C04_028_2017_1 -               12    1062       2    1073       1    1106    1440    +    4.4e-207  688.8  16.7  -
Veillonellaceae_Veillonella                      -          LKAP-GUTHK2_C04_028_2017_1 -               29    1073      72    1084      61    1105    1407    +      5e-207  688.5  15.3  -
Clostridiaceae_Paeniclostridium                  -          LKAP-GUTHK2_C04_028_2017_1 -               21    1123       2    1141       1    1145    1461    +      5e-207  688.6  15.4  -
Thermomonosporaceae_Actinomadura                 -          LKAP-GUTHK2_C04_028_2017_1 -               13    1064       3    1076       1    1101    1467    +    6.8e-207  688.0  17.7  -
Enterococcaceae_Bavariicoccus                    -          LKAP-GUTHK2_C04_028_2017_1 -               11    1180       2    1142       1    1145    1470    +    7.1e-207  687.6  18.1  -
Microbacteriaceae_Pseudoclavibacter              -          LKAP-GUTHK2_C04_028_2017_1 -               14    1131       4    1132       1    1145    1453    +    7.5e-207  687.9  17.3  -
Pseudonocardiaceae_Amycolatopsis                 -          LKAP-GUTHK2_C04_028_2017_1 -               13    1141       2    1143       1    1145    1464    +    9.4e-207  687.6  17.3  -
Eubacteriaceae_Acetobacterium                    -          LKAP-GUTHK2_C04_028_2017_1 -               76    1097      72    1103      48    1139    1470    +    1.2e-206  687.3  15.4  -
Micrococcaceae_Arthrobacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               23    1083       4    1079       1    1100    1472    +    1.7e-206  686.7  17.3  -
Syntrophaceae_Desulfomonile                      -          LKAP-GUTHK2_C04_028_2017_1 -               30    1182       3    1132       1    1145    1523    +    1.8e-206  686.8  17.3  -
Streptosporangiaceae_Nonomuraea                  -          LKAP-GUTHK2_C04_028_2017_1 -               13    1058       3    1077       1    1098    1465    +    2.3e-206  686.2  17.1  -
Chromobacteriaceae_Aquaspirillum                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1179       2    1143       1    1145    1488    +    2.8e-206  686.1  17.8  -
Carnobacteriaceae_Atopobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               19    1189       2    1142       1    1145    1511    +    2.8e-206  685.5  18.2  -
Rhodospirillaceae_Magnetospirillum               -          LKAP-GUTHK2_C04_028_2017_1 -               22    1108      12    1143       1    1145    1443    +      3e-206  685.9  15.3  -
Actinomycetaceae_Actinomyces                     -          LKAP-GUTHK2_C04_028_2017_1 -               12    1104       2    1082       1    1104    1434    +    3.5e-206  685.8  17.5  -
Erythrobacteraceae_Altererythrobacter            -          LKAP-GUTHK2_C04_028_2017_1 -               19    1118       2    1143       1    1145    1439    +    4.9e-206  685.5  15.3  -
Patulibacteraceae_Patulibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               32    1173       2    1143       1    1145    1494    +    5.1e-206  685.0  18.0  -
Syntrophobacteraceae_Syntrophobacter             -          LKAP-GUTHK2_C04_028_2017_1 -               12    1183       2    1142       1    1145    1504    +    5.2e-206  685.4  18.3  -
Lachnospiraceae_Roseburia                        -          LKAP-GUTHK2_C04_028_2017_1 -               25    1099       2    1081       1    1101    1470    +    7.2e-206  684.5  17.7  -
Microbacteriaceae_Leucobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               24    1154       7    1142       1    1145    1478    +    1.1e-205  684.1  17.4  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-GUTHK2_C04_028_2017_1 -               32    1220       2    1143       1    1145    1546    +    1.1e-205  683.8  18.4  -
Sphingomonadaceae_Novosphingobium                -          LKAP-GUTHK2_C04_028_2017_1 -               34    1124      13    1143       1    1145    1443    +    2.3e-205  683.2  15.8  -
