# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C01_011_2017_1 -               26     971       9     957       5     959    1526    +           0 1138.3  28.6  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-GUTHK2_C01_011_2017_1 -               29     947       9     956       5     959    1530    +    2.7e-207  689.1  26.7  -
Bacillaceae_Polygonibacillus                     -          LKAP-GUTHK2_C01_011_2017_1 -               35     914      77     956      57     959    1480    +    2.9e-207  688.6  25.9  -
Leuconostocaceae_Oenococcus                      -          LKAP-GUTHK2_C01_011_2017_1 -               15     965       9     955       5     957    1496    +    3.7e-207  688.9  28.2  -
Peptococcaceae_Peptococcus                       -          LKAP-GUTHK2_C01_011_2017_1 -               12     958       8     951       4     959    1488    +    5.8e-207  687.9  28.7  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-GUTHK2_C01_011_2017_1 -               19     934       8     957       4     959    1498    +    7.2e-207  688.1  26.3  -
Ruminococcaceae_Acetivibrio                      -          LKAP-GUTHK2_C01_011_2017_1 -               26     954       8     957       4     959    1529    +    7.7e-207  687.5  27.6  -
Desulfuromonadaceae_Desulfuromusa                -          LKAP-GUTHK2_C01_011_2017_1 -               32     941       9     951       3     959    1473    +    8.1e-207  687.4  26.3  -
Desulfohalobiaceae_Desulfohalobium               -          LKAP-GUTHK2_C01_011_2017_1 -               22     952       8     951       3     959    1506    +    1.4e-206  686.5  27.3  -
Acholeplasmataceae_Acholeplasma                  -          LKAP-GUTHK2_C01_011_2017_1 -                5     913       9     951       7     957    1437    +    1.6e-206  686.5  26.6  -
Bacillaceae_Compostibacillus                     -          LKAP-GUTHK2_C01_011_2017_1 -              153    1030      77     956      57     959    1555    +    2.1e-206  685.9  25.8  -
Clostridiales_Natranaerovirga                    -          LKAP-GUTHK2_C01_011_2017_1 -               34     954       9     957       4     959    1504    +    2.5e-206  685.8  26.5  -
Desulfobacteraceae_Desulfobacterium              -          LKAP-GUTHK2_C01_011_2017_1 -               29     969       8     951       4     959    1522    +      1e-205  683.7  27.2  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-GUTHK2_C01_011_2017_1 -               13     944       9     951       4     959    1495    +      3e-205  682.3  27.5  -
Clostridiales_Carboxydocella                     -          LKAP-GUTHK2_C01_011_2017_1 -                6     947      11     956       7     959    1458    +    1.3e-204  680.2  26.9  -
Clostridiales_Sedimentibacter                    -          LKAP-GUTHK2_C01_011_2017_1 -               13     949       9     956       5     959    1478    +    1.4e-204  679.4  26.8  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-GUTHK2_C01_011_2017_1 -               19     934       8     957       4     959    1497    +    2.1e-204  679.7  26.0  -
Veillonellaceae_Veillonella                      -          LKAP-GUTHK2_C01_011_2017_1 -               29     910      78     951      67     959    1407    +    2.6e-204  679.2  25.5  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-GUTHK2_C01_011_2017_1 -               33     979       9     951       5     959    1546    +    2.9e-204  678.9  27.7  -
Staphylococcaceae_Abyssicoccus                   -          LKAP-GUTHK2_C01_011_2017_1 -               61     998       9     956       3     959    1576    +    6.6e-204  677.6  26.9  -
Staphylococcaceae_Auricoccus                     -          LKAP-GUTHK2_C01_011_2017_1 -               38     975       9     956       3     959    1507    +    6.7e-204  677.6  26.9  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               33     939       9     951       4     959    1519    +    8.2e-204  677.4  27.0  -
Rhodospirillaceae_Magnetospirillum               -          LKAP-GUTHK2_C01_011_2017_1 -               12     880       8     956       5     959    1443    +    9.2e-204  677.4  24.0  -
Clostridiales_Acetoanaerobium                    -          LKAP-GUTHK2_C01_011_2017_1 -               37     877      77     957      56     959    1343    +    9.4e-204  677.2  24.3  -
Eubacteriaceae_Acetobacterium                    -          LKAP-GUTHK2_C01_011_2017_1 -               10     916       8     957       5     959    1470    +    1.3e-203  677.0  26.8  -
Bacteroidaceae_Bacteroides                       -          LKAP-GUTHK2_C01_011_2017_1 -               24     942      11     951       5     957    1480    +    1.3e-203  676.9  27.1  -
Thermoanaerobacteraceae_Caldanaerobacter         -          LKAP-GUTHK2_C01_011_2017_1 -               21     925      10     957       5     959    1449    +    2.6e-203  676.0  26.4  -
Clostridiaceae_Romboutsia                        -          LKAP-GUTHK2_C01_011_2017_1 -               31     916      10     957       4     959    1462    +    3.2e-203  675.5  24.2  -
Carnobacteriaceae_Lacticigenium                  -          LKAP-GUTHK2_C01_011_2017_1 -               15     950       8     956       3     959    1446    +    3.9e-203  675.1  28.0  -
Clostridiales_Blautia                            -          LKAP-GUTHK2_C01_011_2017_1 -               10     926       8     957       4     959    1453    +    5.2e-203  674.9  26.6  -
Microbacteriaceae_Agromyces                      -          LKAP-GUTHK2_C01_011_2017_1 -               12     920       8     951       4     959    1477    +    5.4e-203  674.7  26.4  -
Geodermatophilaceae_Modestobacter                -          LKAP-GUTHK2_C01_011_2017_1 -               33     934       8     951       4     959    1469    +    9.5e-203  674.0  26.4  -
Calditrichaeota_Caldithrix                       -          LKAP-GUTHK2_C01_011_2017_1 -               20     951       9     951       5     959    1504    +    1.1e-202  673.9  27.3  -
Enterococcaceae_Catellicoccus                    -          LKAP-GUTHK2_C01_011_2017_1 -                7     935      21     956      16     959    1480    +    1.3e-202  673.2  27.2  -
Heliobacteriaceae_Heliorestis                    -          LKAP-GUTHK2_C01_011_2017_1 -               32     935       8     951       5     959    1517    +    1.4e-202  673.7  25.0  -
Sporomusaceae_Pelosinus                          -          LKAP-GUTHK2_C01_011_2017_1 -               32     962      10     951       4     959    1550    +    1.8e-202  672.4  26.1  -
Clostridiales_Vallitalea                         -          LKAP-GUTHK2_C01_011_2017_1 -               31     943       8     957       3     959    1480    +      2e-202  673.0  26.9  -
Carnobacteriaceae_Isobaculum                     -          LKAP-GUTHK2_C01_011_2017_1 -               28     958      21     956       4     959    1515    +    3.9e-202  671.6  27.0  -
Clostridiaceae_Clostridioides                    -          LKAP-GUTHK2_C01_011_2017_1 -               30     916       9     957       4     959    1493    +    5.4e-202  671.4  24.7  -
Clostridiaceae_Tindallia                         -          LKAP-GUTHK2_C01_011_2017_1 -               13     926       9     957       4     959    1474    +    9.4e-202  670.6  27.5  -
Carnobacteriaceae_Pisciglobus                    -          LKAP-GUTHK2_C01_011_2017_1 -               47     926      75     956      55     959    1501    +    2.1e-201  669.2  25.9  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-GUTHK2_C01_011_2017_1 -               12     916       8     957       4     959    1473    +    2.6e-201  669.1  26.1  -
Kineosporiaceae_Kineosporia                      -          LKAP-GUTHK2_C01_011_2017_1 -               29     925       8     951       4     959    1475    +      3e-201  669.2  26.0  -
Pseudonocardiaceae_Amycolatopsis                 -          LKAP-GUTHK2_C01_011_2017_1 -               13     910       8     951       4     959    1464    +    4.1e-201  668.6  26.3  -
Sporomusaceae_Propionispora                      -          LKAP-GUTHK2_C01_011_2017_1 -               32     965       9     951       5     959    1548    +    4.6e-201  668.4  27.2  -
Thermomonosporaceae_Actinomadura                 -          LKAP-GUTHK2_C01_011_2017_1 -               12     913       8     955       4     959    1467    +    4.6e-201  668.4  25.8  -
Clostridiaceae_Sarcina                           -          LKAP-GUTHK2_C01_011_2017_1 -               12     908       8     957       3     959    1461    +    4.7e-201  668.3  24.6  -
Halanaerobiaceae_Halanaerobium                   -          LKAP-GUTHK2_C01_011_2017_1 -               20     969       8     957       3     959    1503    +    8.6e-201  667.5  28.0  -
Geodermatophilaceae_Blastococcus                 -          LKAP-GUTHK2_C01_011_2017_1 -               19     918       8     951       4     959    1444    +    9.3e-201  667.5  26.0  -
Microbacteriaceae_Leucobacter                    -          LKAP-GUTHK2_C01_011_2017_1 -               21     924       8     951       4     959    1478    +    1.1e-200  667.3  26.3  -
Chromobacteriaceae_Aquaspirillum                 -          LKAP-GUTHK2_C01_011_2017_1 -               32     950       8     955       2     959    1488    +    1.2e-200  667.2  27.2  -
Caulobacteraceae_Phenylobacterium                -          LKAP-GUTHK2_C01_011_2017_1 -               23     889       9     957       5     959    1433    +    1.5e-200  666.8  24.4  -
Syntrophomonadaceae_Thermosyntropha              -          LKAP-GUTHK2_C01_011_2017_1 -               48     981      21     951       4     959    1546    +    1.9e-200  666.5  28.1  -
Micromonosporaceae_Luedemannella                 -          LKAP-GUTHK2_C01_011_2017_1 -               31     927       8     951       5     958    1506    +    1.9e-200  666.5  25.8  -
Microbacteriaceae_Pseudoclavibacter              -          LKAP-GUTHK2_C01_011_2017_1 -               27     915      20     951       5     959    1453    +      2e-200  666.3  26.1  -
Spirochaetaceae_Sphaerochaeta                    -          LKAP-GUTHK2_C01_011_2017_1 -               33     951       9     951       5     956    1529    +    4.3e-200  665.3  27.6  -
Bacillaceae_Aureibacillus                        -          LKAP-GUTHK2_C01_011_2017_1 -               33     972       9     956       4     959    1517    +    4.6e-200  665.0  26.3  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-GUTHK2_C01_011_2017_1 -               32     978       9     956       4     959    1523    +    5.6e-200  664.8  28.4  -
Geodermatophilaceae_Geodermatophilus             -          LKAP-GUTHK2_C01_011_2017_1 -               27     930       9     955       4     959    1509    +    6.7e-200  664.7  26.4  -
Micrococcaceae_Arthrobacter                      -          LKAP-GUTHK2_C01_011_2017_1 -               21     923       8     951       3     959    1472    +    7.2e-200  664.5  26.0  -
Erysipelotrichaceae_Holdemania                   -          LKAP-GUTHK2_C01_011_2017_1 -               89     951      76     951      52     959    1518    +    7.3e-200  664.4  25.9  -
Selenomonadaceae_Propionispira                   -          LKAP-GUTHK2_C01_011_2017_1 -                3     883      79     951      77     959    1448    +    8.8e-200  664.1  24.9  -
Thermoanaerobacterales_Thermoanaerobacterium     -          LKAP-GUTHK2_C01_011_2017_1 -               29     923       9     956       5     959    1500    +    1.1e-199  663.8  25.7  -
Kineosporiaceae_Kineococcus                      -          LKAP-GUTHK2_C01_011_2017_1 -               20     918       8     951       3     959    1442    +    1.3e-199  663.8  25.8  -
Actinomycetaceae_Actinomyces                     -          LKAP-GUTHK2_C01_011_2017_1 -               12     942       8     951       4     959    1434    +    1.4e-199  663.7  27.2  -
Streptomycetaceae_Kitasatospora                  -          LKAP-GUTHK2_C01_011_2017_1 -               32     928       8     951       4     959    1482    +    2.5e-199  662.9  26.0  -
Streptomycetaceae_Streptacidiphilus              -          LKAP-GUTHK2_C01_011_2017_1 -               12     909       8     951       4     959    1445    +    2.8e-199  662.8  25.9  -
