# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     854      14     848       5     848    1491    +           0 1031.8  15.3  -
Alteromonadaceae_Salinimonas                     -          LKAP-TSAKG2_H04_018_2018_2 -               27     854      21     848       7     848    1459    +    8.8e-203  674.0  15.3  -
Rhodocyclaceae_Azoarcus                          -          LKAP-TSAKG2_H04_018_2018_2 -               23     853      18     848       7     848    1471    +    1.1e-202  673.7  15.1  -
Oxalobacteraceae_Oxalobacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               38     868      18     848       8     848    1524    +    1.2e-202  673.8  15.3  -
Enterobacteriaceae_Enterobacter                  -          LKAP-TSAKG2_H04_018_2018_2 -               22     854      19     848       5     848    1476    +    1.6e-202  673.1  15.1  -
Alcaligenaceae_Pigmentiphaga                     -          LKAP-TSAKG2_H04_018_2018_2 -               21     851      16     848       8     848    1481    +    2.1e-202  672.7  15.2  -
Burkholderiales_Ideonella                        -          LKAP-TSAKG2_H04_018_2018_2 -               21     849      16     848       5     848    1493    +    2.1e-202  672.8  15.4  -
Gammaproteobacteria_Plasticicumulans             -          LKAP-TSAKG2_H04_018_2018_2 -               36     859      21     848       8     848    1491    +    2.6e-202  672.4  15.5  -
Nevskiaceae_Solimonas                            -          LKAP-TSAKG2_H04_018_2018_2 -               36     852      21     848       7     848    1476    +    3.3e-202  672.3  15.7  -
Oxalobacteraceae_Massilia                        -          LKAP-TSAKG2_H04_018_2018_2 -               17     842      20     848       7     848    1438    +    3.9e-202  671.9  15.6  -
Yersiniaceae_Serratia                            -          LKAP-TSAKG2_H04_018_2018_2 -               24     862      16     848       6     848    1491    +    4.1e-202  671.7  15.2  -
Oxalobacteraceae_Herbaspirillum                  -          LKAP-TSAKG2_H04_018_2018_2 -               21     853      16     848       6     848    1485    +    4.2e-202  671.9  15.6  -
Francisellaceae_Allofrancisella                  -          LKAP-TSAKG2_H04_018_2018_2 -               27     851      21     848       8     848    1452    +    5.1e-202  671.5  15.3  -
Enterobacteriaceae_Cronobacter                   -          LKAP-TSAKG2_H04_018_2018_2 -                5     835      22     848      19     848    1422    +    5.1e-202  671.5  15.1  -
Alteromonadaceae_Aestuariibacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     850      21     848       5     848    1455    +    1.1e-201  670.3  15.5  -
Neisseriaceae_Kingella                           -          LKAP-TSAKG2_H04_018_2018_2 -               49     880      18     848       8     848    1474    +    1.4e-201  669.9  15.2  -
Alteromonadaceae_Aliiglaciecola                  -          LKAP-TSAKG2_H04_018_2018_2 -                7     838      16     848      11     848    1440    +    1.6e-201  669.7  15.2  -
Sulfuricellaceae_Sulfuriferula                   -          LKAP-TSAKG2_H04_018_2018_2 -               24     855      19     848       9     848    1461    +    2.4e-201  669.2  15.6  -
Pectobacteriaceae_Pectobacterium                 -          LKAP-TSAKG2_H04_018_2018_2 -               35     866      21     848       6     848    1499    +    4.1e-201  668.5  15.1  -
Alcaligenaceae_Bordetella                        -          LKAP-TSAKG2_H04_018_2018_2 -               44     871      19     848       6     848    1476    +    4.7e-201  668.3  15.1  -
Burkholderiales_Aquabacterium                    -          LKAP-TSAKG2_H04_018_2018_2 -               21     847      18     848       5     848    1451    +      7e-201  667.7  15.7  -
Chromobacteriaceae_Microvirgula                  -          LKAP-TSAKG2_H04_018_2018_2 -               43     873      18     848       8     848    1508    +    7.3e-201  667.8  15.1  -
Rhodanobacteraceae_Dokdonella                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     853      21     848       6     848    1480    +    8.8e-201  667.4  15.6  -
Thermithiobacillaceae_Thermithiobacillus         -          LKAP-TSAKG2_H04_018_2018_2 -               12     837      21     848      14     848    1419    +    1.9e-200  666.3  15.2  -
Enterobacteriaceae_Buttiauxella                  -          LKAP-TSAKG2_H04_018_2018_2 -               33     862      21     848       5     848    1503    +    2.1e-200  666.1  15.3  -
Rhodocyclaceae_Azospira                          -          LKAP-TSAKG2_H04_018_2018_2 -                9     845      14     848       6     848    1484    +    2.9e-200  665.7  15.8  -
Enterobacteriaceae_Citrobacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               42     873      21     848       6     848    1517    +    2.9e-200  665.6  15.1  -
Aeromonadaceae_Pseudaeromonas                    -          LKAP-TSAKG2_H04_018_2018_2 -               10     841      21     848      14     848    1491    +    3.1e-200  665.4  15.1  -
Enterobacteriaceae_Escherichia                   -          LKAP-TSAKG2_H04_018_2018_2 -               27     858      21     848       7     848    1480    +    4.6e-200  665.0  15.0  -
Enterobacteriaceae_Klebsiella                    -          LKAP-TSAKG2_H04_018_2018_2 -               39     868      21     848       6     848    1436    +    5.3e-200  664.8  15.2  -
Methylophilaceae_Methylovorus                    -          LKAP-TSAKG2_H04_018_2018_2 -                5     841      17     848      13     848    1441    +    6.7e-200  664.6  15.2  -
Enterobacteriaceae_Lelliottia                    -          LKAP-TSAKG2_H04_018_2018_2 -               22     851      21     848       7     848    1449    +    7.3e-200  664.3  15.2  -
Burkholderiales_Rubrivivax                       -          LKAP-TSAKG2_H04_018_2018_2 -               41     870      16     848       6     848    1496    +    8.3e-200  664.1  16.0  -
Pectobacteriaceae_Brenneria                      -          LKAP-TSAKG2_H04_018_2018_2 -                6     836      22     848      18     848    1457    +    1.4e-199  663.3  15.0  -
Alcaligenaceae_Taylorella                        -          LKAP-TSAKG2_H04_018_2018_2 -               41     884      16     848       8     848    1521    +    1.6e-199  663.4  15.3  -
Burkholderiales_Piscinibacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               29     857      16     848       6     848    1470    +    1.9e-199  663.0  15.6  -
Enterobacteriaceae_Kluyvera                      -          LKAP-TSAKG2_H04_018_2018_2 -               15     844      21     848      10     848    1455    +      2e-199  662.9  15.0  -
Enterobacteriaceae_Salmonella                    -          LKAP-TSAKG2_H04_018_2018_2 -               23     854      21     848       6     848    1457    +    2.5e-199  662.6  15.1  -
Alteromonadaceae_Alteromonas                     -          LKAP-TSAKG2_H04_018_2018_2 -               27     850      21     848       6     848    1464    +    3.2e-199  662.1  15.3  -
Alcaligenaceae_Achromobacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               20     851      15     848       6     848    1483    +      5e-199  661.5  15.4  -
Oxalobacteraceae_Telluria                        -          LKAP-TSAKG2_H04_018_2018_2 -               50     878      18     848       8     848    1469    +    5.1e-199  661.5  15.7  -
Chromobacteriaceae_Vogesella                     -          LKAP-TSAKG2_H04_018_2018_2 -                1     824      23     848      23     848    1424    +    8.3e-199  660.7  15.4  -
Enterobacteriaceae_Raoultella                    -          LKAP-TSAKG2_H04_018_2018_2 -               25     854      21     848       7     848    1452    +    1.2e-198  660.4  15.2  -
Rhodocyclaceae_Propionivibrio                    -          LKAP-TSAKG2_H04_018_2018_2 -               29     863      16     848       6     848    1496    +      2e-198  659.7  15.7  -
Chromobacteriaceae_Paludibacterium               -          LKAP-TSAKG2_H04_018_2018_2 -                1     823      25     848      25     848    1405    +    2.4e-198  659.4  15.3  -
Rhodanobacteraceae_Frateuria                     -          LKAP-TSAKG2_H04_018_2018_2 -               48     880      21     848       8     848    1542    +    2.8e-198  659.0  15.3  -
Hafniaceae_Hafnia                                -          LKAP-TSAKG2_H04_018_2018_2 -               26     858      20     848       6     848    1463    +    3.3e-198  658.7  15.2  -
Rhodanobacteraceae_Dyella                        -          LKAP-TSAKG2_H04_018_2018_2 -               26     860      20     848       5     848    1453    +      5e-198  658.2  15.4  -
Rhodocyclaceae_Thauera                           -          LKAP-TSAKG2_H04_018_2018_2 -               22     853      20     848       7     848    1487    +    5.6e-198  658.1  15.1  -
Pectobacteriaceae_Dickeya                        -          LKAP-TSAKG2_H04_018_2018_2 -               24     855      21     848       6     848    1421    +    5.6e-198  658.1  15.1  -
Oxalobacteraceae_Collimonas                      -          LKAP-TSAKG2_H04_018_2018_2 -               21     851      16     848       6     848    1453    +    5.7e-198  658.2  15.7  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP-TSAKG2_H04_018_2018_2 -               21     859      17     847       6     848    1484    +    6.4e-198  657.9  15.5  -
Burkholderiales_Leptothrix                       -          LKAP-TSAKG2_H04_018_2018_2 -               43     868      17     848       7     848    1521    +    6.8e-198  657.8  15.3  -
Enterobacteriaceae_Siccibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               54     885      21     848       4     848    1451    +    1.1e-197  657.2  15.2  -
Oxalobacteraceae_Herminiimonas                   -          LKAP-TSAKG2_H04_018_2018_2 -                6     836      18     848      13     848    1430    +    1.1e-197  657.2  15.4  -
Burkholderiales_Inhella                          -          LKAP-TSAKG2_H04_018_2018_2 -               29     857      16     848       6     848    1472    +    1.6e-197  656.6  15.9  -
Erwiniaceae_Tatumella                            -          LKAP-TSAKG2_H04_018_2018_2 -               27     858      21     848       5     848    1490    +    1.6e-197  656.6  15.3  -
Aeromonadaceae_Tolumonas                         -          LKAP-TSAKG2_H04_018_2018_2 -               37     869      21     848       5     848    1514    +    2.8e-197  655.8  15.2  -
Francisellaceae_Francisella                      -          LKAP-TSAKG2_H04_018_2018_2 -               47     869      21     848       6     848    1520    +      3e-197  655.7  15.5  -
Rhodocyclaceae_Uliginosibacterium                -          LKAP-TSAKG2_H04_018_2018_2 -                3     826      24     848      22     848    1432    +    3.1e-197  655.6  15.0  -
Rhodanobacteraceae_Fulvimonas                    -          LKAP-TSAKG2_H04_018_2018_2 -               32     864      21     848       8     848    1484    +    3.4e-197  655.5  15.3  -
Nevskiaceae_Hydrocarboniphaga                    -          LKAP-TSAKG2_H04_018_2018_2 -               47     861      21     848       8     848    1487    +    3.5e-197  655.8  14.9  -
Vibrionaceae_Salinivibrio                        -          LKAP-TSAKG2_H04_018_2018_2 -               46     890      21     848       6     848    1502    +    3.8e-197  654.8  15.6  -
Rhodanobacteraceae_Rhodanobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               30     865      20     848       5     848    1481    +    4.1e-197  655.3  15.4  -
Pasteurellaceae_Actinobacillus                   -          LKAP-TSAKG2_H04_018_2018_2 -               18     858      14     848       6     848    1364    +    4.5e-197  655.2  15.3  -
Chromobacteriaceae_Deefgea                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     857      20     848       5     848    1511    +    6.6e-197  654.6  15.7  -
Pasteurellaceae_Haemophilus                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     856      14     848       6     848    1450    +    1.3e-196  653.4  15.4  -
Yersiniaceae_Yersinia                            -          LKAP-TSAKG2_H04_018_2018_2 -               27     858      21     848       6     848    1461    +    1.7e-196  653.2  15.1  -
