# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     966       7     966    1491    +           0 1208.7  18.5  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B06_046_2018_2 -               20     962      20     965       7     966    1446    +           0 1079.1  18.6  -
Alcaligenaceae_Alcaligenes                       -          LKAP-TSAKG2_B06_046_2018_2 -               22     974      19     965       5     966    1469    +    1.7e-246  819.0  18.0  -
Enterobacteriaceae_Klebsiella                    -          LKAP-TSAKG2_B06_046_2018_2 -               40     987      20     962       8     965    1436    +    1.8e-246  819.0  18.7  -
Thermithiobacillaceae_Thermithiobacillus         -          LKAP-TSAKG2_B06_046_2018_2 -               13     960      20     966      13     966    1419    +    1.9e-246  818.9  18.5  -
Oxalobacteraceae_Glaciimonas                     -          LKAP-TSAKG2_B06_046_2018_2 -               42     996      15     966       8     966    1525    +    2.3e-246  818.8  18.5  -
Zoogloeaceae_Zoogloea                            -          LKAP-TSAKG2_B06_046_2018_2 -               35     980      20     963       9     966    1474    +    2.5e-246  818.5  19.3  -
Enterobacteriaceae_Salmonella                    -          LKAP-TSAKG2_B06_046_2018_2 -               24     974      20     963       7     966    1457    +    2.8e-246  818.4  18.7  -
Enterobacteriaceae_Escherichia                   -          LKAP-TSAKG2_B06_046_2018_2 -               28     973      20     958       9     965    1480    +    2.9e-246  818.3  18.8  -
Neisseriaceae_Alysiella                          -          LKAP-TSAKG2_B06_046_2018_2 -               52     995      20     958       9     964    1524    +    4.8e-246  817.6  19.1  -
Alcaligenaceae_Kerstersia                        -          LKAP-TSAKG2_B06_046_2018_2 -               14     967      18     966       8     966    1414    +      6e-246  817.5  17.9  -
Rhodocyclaceae_Azoarcus                          -          LKAP-TSAKG2_B06_046_2018_2 -               27     976      19     966       8     966    1471    +    7.4e-246  816.9  18.2  -
Pectobacteriaceae_Brenneria                      -          LKAP-TSAKG2_B06_046_2018_2 -                6     956      20     963      16     966    1457    +    1.2e-245  816.2  18.7  -
Lysobacteraceae_Vulcaniibacterium                -          LKAP-TSAKG2_B06_046_2018_2 -               55     998      20     955       9     965    1549    +    1.2e-245  816.2  18.9  -
Enterobacteriaceae_Buttiauxella                  -          LKAP-TSAKG2_B06_046_2018_2 -               34     983      20     964       9     966    1503    +    1.5e-245  815.9  18.6  -
Oxalobacteraceae_Noviherbaspirillum              -          LKAP-TSAKG2_B06_046_2018_2 -               26     978      15     966       8     966    1464    +      2e-245  815.7  18.4  -
Nevskiaceae_Solimonas                            -          LKAP-TSAKG2_B06_046_2018_2 -               37     974      20     965       9     966    1476    +    2.7e-245  815.3  18.8  -
Alteromonadaceae_Alteromonas                     -          LKAP-TSAKG2_B06_046_2018_2 -               28     969      20     962       8     965    1464    +    3.3e-245  814.6  19.0  -
Enterobacteriaceae_Siccibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               54     997      19     955       6     965    1451    +      6e-245  814.1  18.8  -
Enterobacteriaceae_Lelliottia                    -          LKAP-TSAKG2_B06_046_2018_2 -               23     971      20     963       9     965    1449    +    6.2e-245  813.9  18.7  -
Neisseriaceae_Kingella                           -          LKAP-TSAKG2_B06_046_2018_2 -               54    1000      20     963       9     966    1474    +    8.1e-245  813.5  18.7  -
Burkholderiaceae_Chitinimonas                    -          LKAP-TSAKG2_B06_046_2018_2 -               44     986      20     964       7     966    1494    +      1e-244  813.3  18.8  -
Rhodanobacteraceae_Dokdonella                    -          LKAP-TSAKG2_B06_046_2018_2 -               28     976      20     966       8     966    1480    +    1.4e-244  812.7  18.5  -
Enterobacteriaceae_Kluyvera                      -          LKAP-TSAKG2_B06_046_2018_2 -               16     957      20     956      10     964    1455    +    1.8e-244  812.4  18.8  -
Burkholderiales_Ideonella                        -          LKAP-TSAKG2_B06_046_2018_2 -               23     972      16     966       7     966    1493    +    1.9e-244  812.3  18.1  -
Moraxellaceae_Enhydrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               27     971      19     965       5     966    1484    +    2.3e-244  811.5  18.8  -
Oxalobacteraceae_Massilia                        -          LKAP-TSAKG2_B06_046_2018_2 -               17     964      18     965       7     966    1438    +    3.6e-244  811.4  18.9  -
Comamonadaceae_Schlegelella                      -          LKAP-TSAKG2_B06_046_2018_2 -               45     993      19     966       5     966    1517    +    4.7e-244  811.0  18.4  -
Alcaligenaceae_Derxia                            -          LKAP-TSAKG2_B06_046_2018_2 -               45     990      20     965       6     966    1481    +    8.8e-244  810.2  18.8  -
Enterobacteriaceae_Raoultella                    -          LKAP-TSAKG2_B06_046_2018_2 -               26     967      20     956       9     964    1452    +    1.2e-243  809.7  18.8  -
Alcaligenaceae_Bordetella                        -          LKAP-TSAKG2_B06_046_2018_2 -               47     994      19     966       6     966    1476    +    1.3e-243  809.5  18.3  -
Oxalobacteraceae_Oxalobacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               43     990      20     965       9     966    1524    +    1.4e-243  809.6  18.6  -
Alcaligenaceae_Pigmentiphaga                     -          LKAP-TSAKG2_B06_046_2018_2 -               22     974      15     966       9     966    1481    +    1.9e-243  809.0  18.3  -
Sulfuricellaceae_Sulfuriferula                   -          LKAP-TSAKG2_B06_046_2018_2 -               28     974      20     962       9     965    1461    +    2.1e-243  808.8  19.3  -
Oxalobacteraceae_Herbaspirillum                  -          LKAP-TSAKG2_B06_046_2018_2 -               22     976      15     966       8     966    1485    +    2.6e-243  808.7  18.6  -
Erwiniaceae_Tatumella                            -          LKAP-TSAKG2_B06_046_2018_2 -               28     971      20     956       7     964    1490    +    4.2e-243  807.8  19.0  -
Nevskiaceae_Hydrocarboniphaga                    -          LKAP-TSAKG2_B06_046_2018_2 -               48     984      20     966       9     966    1487    +    4.6e-243  808.0  18.1  -
Rhodanobacteraceae_Dyella                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     983      19     966       6     966    1453    +    4.6e-243  807.7  18.5  -
Erwiniaceae_Pantoea                              -          LKAP-TSAKG2_B06_046_2018_2 -                4     913      57     961      54     965    1416    +    4.8e-243  807.6  19.3  -
Francisellaceae_Francisella                      -          LKAP-TSAKG2_B06_046_2018_2 -               47     981      19     955       6     963    1520    +    5.8e-243  807.4  19.2  -
Chromobacteriaceae_Vogesella                     -          LKAP-TSAKG2_B06_046_2018_2 -                1     945      21     964      21     966    1424    +    6.3e-243  807.1  19.0  -
Hafniaceae_Hafnia                                -          LKAP-TSAKG2_B06_046_2018_2 -               27     979      19     964       7     966    1463    +    6.6e-243  807.1  18.7  -
Burkholderiaceae_Cupriavidus                     -          LKAP-TSAKG2_B06_046_2018_2 -               26     966      15     954       6     962    1488    +    6.6e-243  807.3  18.5  -
Aeromonadaceae_Tolumonas                         -          LKAP-TSAKG2_B06_046_2018_2 -               38     988      20     962       7     965    1514    +    6.8e-243  807.2  18.9  -
Pectobacteriaceae_Dickeya                        -          LKAP-TSAKG2_B06_046_2018_2 -               25     971      20     959       8     966    1421    +    8.5e-243  806.8  18.6  -
Methylophilaceae_Methylovorus                    -          LKAP-TSAKG2_B06_046_2018_2 -                5     953      15     955      12     962    1441    +    8.8e-243  806.9  19.1  -
Chromobacteriaceae_Paludibacterium               -          LKAP-TSAKG2_B06_046_2018_2 -                1     945      23     965      23     966    1405    +      1e-242  806.7  19.0  -
Rhodanobacteraceae_Frateuria                     -          LKAP-TSAKG2_B06_046_2018_2 -               49    1003      20     966       9     966    1542    +    2.3e-242  805.3  18.4  -
Acidithiobacillaceae_Acidithiobacillus           -          LKAP-TSAKG2_B06_046_2018_2 -               27     972      20     966       9     966    1457    +    2.4e-242  805.2  18.6  -
Pasteurellaceae_Actinobacillus                   -          LKAP-TSAKG2_B06_046_2018_2 -               28     980      20     965       8     966    1364    +    2.8e-242  805.2  18.5  -
Burkholderiales_Aquabacterium                    -          LKAP-TSAKG2_B06_046_2018_2 -               22     969      17     965       6     966    1451    +    3.3e-242  804.9  18.9  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP-TSAKG2_B06_046_2018_2 -               28     980      20     963       8     965    1484    +    3.9e-242  804.6  18.8  -
Pasteurellaceae_Haemophilus                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     976      20     963       8     966    1450    +    6.5e-242  803.8  18.7  -
Vibrionaceae_Salinivibrio                        -          LKAP-TSAKG2_B06_046_2018_2 -               47    1006      20     959       8     966    1502    +    1.2e-241  802.5  19.0  -
Enterobacteriaceae_Trabulsiella                  -          LKAP-TSAKG2_B06_046_2018_2 -               15     970      15     961       5     966    1471    +      2e-241  802.4  18.7  -
Chromobacteriaceae_Deefgea                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     980      19     966       6     966    1511    +    2.2e-241  802.1  18.7  -
Yersiniaceae_Yersinia                            -          LKAP-TSAKG2_B06_046_2018_2 -               28     973      20     958       9     965    1461    +    3.6e-241  801.4  18.6  -
Rhodanobacteraceae_Rhodanobacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               33     988      20     966       6     966    1481    +    3.9e-241  801.4  18.5  -
Alcaligenaceae_Achromobacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               20     974      13     966       5     966    1483    +    4.2e-241  801.2  18.7  -
Rhodocyclaceae_Azospira                          -          LKAP-TSAKG2_B06_046_2018_2 -               10     960      13     958       6     965    1484    +    5.9e-241  800.7  19.0  -
Rhodanobacteraceae_Fulvimonas                    -          LKAP-TSAKG2_B06_046_2018_2 -               33     987      20     966       9     966    1484    +    7.4e-241  800.3  18.4  -
Yersiniaceae_Rouxiella                           -          LKAP-TSAKG2_B06_046_2018_2 -               57    1008      20     964       8     966    1551    +    1.2e-240  799.6  18.5  -
Enterobacteriaceae_Pluralibacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               48     993      20     955       9     964    1532    +    1.7e-240  799.1  18.9  -
Rhodocyclaceae_Propionivibrio                    -          LKAP-TSAKG2_B06_046_2018_2 -               30     986      15     966       8     966    1496    +    1.7e-240  799.3  18.6  -
Enterobacteriaceae_Pseudocitrobacter             -          LKAP-TSAKG2_B06_046_2018_2 -               25     974      20     962       6     965    1459    +    2.5e-240  798.6  18.8  -
Enterobacteriaceae_Shigella                      -          LKAP-TSAKG2_B06_046_2018_2 -               36     980      20     957       9     965    1488    +    2.5e-240  798.6  18.8  -
Rhodocyclaceae_Thauera                           -          LKAP-TSAKG2_B06_046_2018_2 -               25     975      20     965       7     966    1487    +    4.1e-240  797.9  18.5  -
Chromobacteriaceae_Microvirgula                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     995      20     965       9     966    1508    +    4.4e-240  797.9  18.4  -
Alcaligenaceae_Taylorella                        -          LKAP-TSAKG2_B06_046_2018_2 -               42    1007      15     966       9     966    1521    +    6.4e-240  797.5  18.4  -
Neisseriaceae_Uruburuella                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     979      20     964       8     966    1477    +    1.5e-239  796.2  18.5  -
Oxalobacteraceae_Telluria                        -          LKAP-TSAKG2_B06_046_2018_2 -               55     998      20     963       9     966    1469    +    1.6e-239  795.9  19.1  -
