# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-GUTHK2_F05_037_2017_1 -               27     908       9     907       2     928    1506    +    1.1e-192  640.6  27.3  -
Carnobacteriaceae_Isobaculum                     -          LKAP-GUTHK2_F05_037_2017_1 -               79     945      72     932      52     947    1515    +    1.4e-192  639.9  24.1  -
Thermoanaerobacteraceae_Thermoanaerobacter       -          LKAP-GUTHK2_F05_037_2017_1 -               30     899       9     907       2     928    1525    +    1.7e-192  639.6  26.9  -
Carnobacteriaceae_Pisciglobus                    -          LKAP-GUTHK2_F05_037_2017_1 -               47     910      71     930      51     946    1501    +    7.2e-192  637.7  24.4  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-GUTHK2_F05_037_2017_1 -               65     917      75     930      55     943    1498    +    7.4e-192  638.3  24.6  -
Clostridiales_Acetoanaerobium                    -          LKAP-GUTHK2_F05_037_2017_1 -                2     847      25     916      24     936    1343    +    1.2e-191  637.1  24.5  -
Clostridiales_Thermaerobacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               94     931      75     907      54     928    1520    +    3.3e-191  635.8  24.8  -
Acholeplasmataceae_Acholeplasma                  -          LKAP-GUTHK2_F05_037_2017_1 -               48     880      71     909      50     929    1437    +    3.3e-191  635.7  25.5  -
Geobacteraceae_Geoalkalibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               34     936       9     907       2     928    1556    +    3.9e-191  635.3  27.2  -
Peptostreptococcaceae_Filifactor                 -          LKAP-GUTHK2_F05_037_2017_1 -               33     895      24     918       3     938    1450    +    9.1e-191  634.3  26.5  -
Spirochaetaceae_Treponema                        -          LKAP-GUTHK2_F05_037_2017_1 -               66     897      74     906      53     926    1477    +    1.9e-190  633.6  25.1  -
Carnobacteriaceae_Atopococcus                    -          LKAP-GUTHK2_F05_037_2017_1 -               58     909      70     914      50     934    1500    +    6.2e-190  631.4  25.4  -
Leuconostocaceae_Oenococcus                      -          LKAP-GUTHK2_F05_037_2017_1 -               16     937       9     916       2     936    1496    +    9.5e-190  631.2  28.3  -
Ruminococcaceae_Acetivibrio                      -          LKAP-GUTHK2_F05_037_2017_1 -              106     923      70     915      48     935    1529    +    1.3e-189  630.4  24.6  -
Veillonellaceae_Veillonella                      -          LKAP-GUTHK2_F05_037_2017_1 -               29     875      74     907      62     928    1407    +    1.7e-189  630.1  24.6  -
Clostridiales_Natranaerovirga                    -          LKAP-GUTHK2_F05_037_2017_1 -               35     914       9     907       2     928    1504    +    2.2e-189  629.6  27.1  -
Desulfuromonadaceae_Desulfuromusa                -          LKAP-GUTHK2_F05_037_2017_1 -               52     906      24     907       5     928    1473    +    2.3e-189  629.6  25.6  -
Desulfohalobiaceae_Desulfohalobium               -          LKAP-GUTHK2_F05_037_2017_1 -               22     917       7     907       2     928    1506    +    2.8e-189  629.1  27.7  -
Clostridiales_Carboxydocella                     -          LKAP-GUTHK2_F05_037_2017_1 -               62     918      73     916      53     937    1458    +      3e-189  629.2  24.7  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-GUTHK2_F05_037_2017_1 -               30     908       9     907       2     928    1530    +    3.7e-189  629.0  27.3  -
Peptococcaceae_Peptococcus                       -          LKAP-GUTHK2_F05_037_2017_1 -               55     923      46     907      23     928    1488    +    4.2e-189  628.7  27.1  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-GUTHK2_F05_037_2017_1 -               65     917      75     930      55     943    1497    +    4.4e-189  629.0  24.4  -
Desulfobacteraceae_Desulfobacterium              -          LKAP-GUTHK2_F05_037_2017_1 -               31     933       9     906       3     926    1522    +    6.6e-189  628.0  27.4  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-GUTHK2_F05_037_2017_1 -               16     909      11     907       2     928    1495    +    1.3e-188  627.2  27.9  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               34     912       9     914       2     935    1519    +    1.7e-188  626.7  27.8  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-GUTHK2_F05_037_2017_1 -               95     944      74     907      53     928    1546    +      2e-188  626.3  24.7  -
Bacillaceae_Aureibacillus                        -          LKAP-GUTHK2_F05_037_2017_1 -               91     956      72     930      51     946    1517    +    2.4e-188  626.3  23.8  -
Calditrichaeota_Caldithrix                       -          LKAP-GUTHK2_F05_037_2017_1 -               79     916      77     907      56     928    1504    +    5.2e-188  625.3  25.0  -
Microbacteriaceae_Agromyces                      -          LKAP-GUTHK2_F05_037_2017_1 -               14     885       9     907       2     927    1477    +    6.6e-188  624.7  26.6  -
Clostridiaceae_Romboutsia                        -          LKAP-GUTHK2_F05_037_2017_1 -               71     888      71     918      50     938    1462    +    7.3e-188  624.5  23.3  -
Clostridiaceae_Tindallia                         -          LKAP-GUTHK2_F05_037_2017_1 -               14     894       9     914       2     935    1474    +    7.9e-188  624.5  28.4  -
Geodermatophilaceae_Modestobacter                -          LKAP-GUTHK2_F05_037_2017_1 -               34     899       8     907       2     927    1469    +    1.5e-187  623.7  27.0  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-GUTHK2_F05_037_2017_1 -               14     888       9     918       2     938    1473    +    1.5e-187  623.5  26.1  -
Sporomusaceae_Pelosinus                          -          LKAP-GUTHK2_F05_037_2017_1 -               81     927      74     907      52     928    1550    +      2e-187  622.5  24.5  -
Thermoanaerobacteraceae_Caldanaerobacter         -          LKAP-GUTHK2_F05_037_2017_1 -               78     886      72     908      50     929    1449    +      3e-187  622.8  24.2  -
Enterococcaceae_Melissococcus                    -          LKAP-GUTHK2_F05_037_2017_1 -                1     843      90     929      90     946    1401    +    3.5e-187  622.2  20.8  -
Bacillaceae_Texcoconibacillus                    -          LKAP-GUTHK2_F05_037_2017_1 -                3     888      49     926      47     946    1374    +    6.5e-187  621.3  25.9  -
Clostridiaceae_Clostridioides                    -          LKAP-GUTHK2_F05_037_2017_1 -               46     889      21     919       3     939    1493    +    7.2e-187  621.2  24.6  -
Clostridiales_Sedimentibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -              103     912      72     909      51     930    1478    +      1e-186  620.1  23.9  -
Eubacteriaceae_Acetobacterium                    -          LKAP-GUTHK2_F05_037_2017_1 -               76     879      74     910      53     934    1470    +    1.2e-186  620.7  24.7  -
Erysipelotrichaceae_Holdemania                   -          LKAP-GUTHK2_F05_037_2017_1 -               89     916      72     907      51     928    1518    +    1.6e-186  620.1  24.9  -
Bacteroidaceae_Bacteroides                       -          LKAP-GUTHK2_F05_037_2017_1 -               43     906      25     906       6     926    1480    +      2e-186  620.0  26.5  -
Carnobacteriaceae_Atopobacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               33     951      17     932       2     946    1511    +    2.5e-186  619.2  27.0  -
Rhodospirillaceae_Magnetospirillum               -          LKAP-GUTHK2_F05_037_2017_1 -               38     840      43     906      23     928    1443    +    2.7e-186  619.5  23.3  -
Enterococcaceae_Bavariicoccus                    -          LKAP-GUTHK2_F05_037_2017_1 -               77     941      72     931      45     946    1470    +    3.4e-186  618.9  24.4  -
Acidaminococcaceae_Acidaminococcus               -          LKAP-GUTHK2_F05_037_2017_1 -               26     872      74     907      54     928    1439    +    4.6e-186  618.8  25.1  -
Paenibacillaceae_Oxalophagus                     -          LKAP-GUTHK2_F05_037_2017_1 -               69     922      72     931      48     946    1497    +    7.6e-186  618.0  23.9  -
Sporomusaceae_Propionispora                      -          LKAP-GUTHK2_F05_037_2017_1 -               83     930      73     907      52     928    1548    +    8.7e-186  617.8  25.3  -
Microbacteriaceae_Pseudoclavibacter              -          LKAP-GUTHK2_F05_037_2017_1 -               28     879      20     906       2     927    1453    +      9e-186  617.8  26.2  -
Selenomonadaceae_Propionispira                   -          LKAP-GUTHK2_F05_037_2017_1 -                3     858      75     916      73     936    1448    +      1e-185  617.5  24.1  -
Bacillaceae_Vulcanibacillus                      -          LKAP-GUTHK2_F05_037_2017_1 -               80     941      72     926      51     946    1526    +    1.1e-185  617.3  24.3  -
Heliobacteriaceae_Heliorestis                    -          LKAP-GUTHK2_F05_037_2017_1 -               93     900      74     907      53     928    1517    +    1.1e-185  617.6  23.0  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-GUTHK2_F05_037_2017_1 -               34     962      10     930       2     946    1523    +    1.2e-185  617.4  28.0  -
Bacillaceae_Microaerobacter                      -          LKAP-GUTHK2_F05_037_2017_1 -                2     861      76     930      75     946    1440    +    1.5e-185  616.9  23.4  -
Kineosporiaceae_Kineosporia                      -          LKAP-GUTHK2_F05_037_2017_1 -               31     890       9     907       2     927    1475    +    2.2e-185  616.6  26.4  -
Geodermatophilaceae_Blastococcus                 -          LKAP-GUTHK2_F05_037_2017_1 -               21     883       9     907       2     927    1444    +    3.4e-185  615.9  26.5  -
Microbacteriaceae_Leucobacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               21     889       7     907       2     927    1478    +    3.4e-185  615.9  26.9  -
Clostridiaceae_Sarcina                           -          LKAP-GUTHK2_F05_037_2017_1 -               14     871       9     910       2     934    1461    +    7.1e-185  614.7  25.0  -
Carnobacteriaceae_Desemzia                       -          LKAP-GUTHK2_F05_037_2017_1 -               76     938      72     930      50     946    1505    +    8.8e-185  614.2  24.6  -
Aerococcaceae_Globicatella                       -          LKAP-GUTHK2_F05_037_2017_1 -               61     923      73     932      52     947    1490    +    1.2e-184  613.7  24.1  -
Syntrophomonadaceae_Thermosyntropha              -          LKAP-GUTHK2_F05_037_2017_1 -               38     946      13     907       2     928    1546    +    1.2e-184  614.1  28.7  -
Clostridiales_Vallitalea                         -          LKAP-GUTHK2_F05_037_2017_1 -               33     903       9     907       2     928    1480    +    1.2e-184  614.0  27.8  -
Acidaminococcaceae_Phascolarctobacterium         -          LKAP-GUTHK2_F05_037_2017_1 -              167    1013      74     907      54     928    1610    +    1.7e-184  613.3  24.9  -
Thermomonosporaceae_Actinomadura                 -          LKAP-GUTHK2_F05_037_2017_1 -               13     875       8     907       2     927    1467    +    1.8e-184  613.4  25.9  -
Halanaerobiaceae_Halanaerobium                   -          LKAP-GUTHK2_F05_037_2017_1 -               22     929       9     907       2     928    1503    +    1.9e-184  613.3  28.5  -
Micromonosporaceae_Luedemannella                 -          LKAP-GUTHK2_F05_037_2017_1 -               33     892       9     907       2     927    1506    +    2.6e-184  613.0  25.9  -
