# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Oxalobacteraceae_Oxalicibacterium                -          LKAP-TSAKG2_B11_093_2018_2 -               29     950      21     947       8     947    1489    +      2e-243  809.0  19.3  -
Burkholderiaceae_Chitinimonas                    -          LKAP-TSAKG2_B11_093_2018_2 -               50     962      25     947       9     947    1494    +    2.4e-243  808.7  19.4  -
Alcaligenaceae_Candidimonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               40     922      66     947      46     947    1411    +    3.8e-243  808.0  19.8  -
Pectobacteriaceae_Dickeya                        -          LKAP-TSAKG2_B11_093_2018_2 -               26     952      21     947       7     947    1421    +    4.5e-243  807.7  19.2  -
Enterobacteriaceae_Siccibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               58     982      22     947       6     947    1451    +    4.6e-243  807.8  19.1  -
Francisellaceae_Allofrancisella                  -          LKAP-TSAKG2_B11_093_2018_2 -               31     948      23     947      10     947    1452    +    5.2e-243  807.5  18.9  -
Alteromonadaceae_Salinimonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     951      22     947       9     947    1459    +    5.8e-243  807.4  18.9  -
Alteromonadaceae_Aliiglaciecola                  -          LKAP-TSAKG2_B11_093_2018_2 -               15     935      21     947      10     947    1440    +    7.2e-243  806.8  19.1  -
Erwiniaceae_Pantoea                              -          LKAP-TSAKG2_B11_093_2018_2 -                9     892      66     947      59     947    1416    +      1e-242  806.5  19.7  -
Zoogloeaceae_Zoogloea                            -          LKAP-TSAKG2_B11_093_2018_2 -               37     957      22     947       9     947    1474    +    1.2e-242  806.2  20.0  -
Lysobacteraceae_Vulcaniibacterium                -          LKAP-TSAKG2_B11_093_2018_2 -               58     983      23     947       9     947    1549    +    1.5e-242  805.9  19.0  -
Oxalobacteraceae_Noviherbaspirillum              -          LKAP-TSAKG2_B11_093_2018_2 -               70     952      66     947      45     947    1464    +    1.8e-242  805.9  19.8  -
Hafniaceae_Hafnia                                -          LKAP-TSAKG2_B11_093_2018_2 -               29     955      21     947       8     947    1463    +    1.8e-242  805.6  19.1  -
Rhodocyclaceae_Azoarcus                          -          LKAP-TSAKG2_B11_093_2018_2 -               66     950      66     947      46     947    1471    +    2.1e-242  805.4  19.8  -
Alcaligenaceae_Derxia                            -          LKAP-TSAKG2_B11_093_2018_2 -               83     965      66     947      46     947    1481    +    2.5e-242  805.4  19.8  -
Enterobacteriaceae_Klebsiella                    -          LKAP-TSAKG2_B11_093_2018_2 -               43     965      23     947       8     947    1436    +    2.8e-242  805.1  19.1  -
Erwiniaceae_Tatumella                            -          LKAP-TSAKG2_B11_093_2018_2 -               31     955      23     947       8     947    1490    +    4.1e-242  804.5  19.0  -
Oxalobacteraceae_Glaciimonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               49     970      21     947       8     947    1525    +    6.1e-242  804.1  19.4  -
Burkholderiales_Ideonella                        -          LKAP-TSAKG2_B11_093_2018_2 -               32     946      23     947       7     947    1493    +    8.2e-242  803.6  18.6  -
Enterobacteriaceae_Buttiauxella                  -          LKAP-TSAKG2_B11_093_2018_2 -               36     959      22     947       9     947    1503    +    8.5e-242  803.5  19.2  -
Thermithiobacillaceae_Thermithiobacillus         -          LKAP-TSAKG2_B11_093_2018_2 -               18     934      24     947      13     947    1419    +    1.3e-241  802.9  18.9  -
Comamonadaceae_Schlegelella                      -          LKAP-TSAKG2_B11_093_2018_2 -               84     967      66     947      46     947    1517    +    1.5e-241  802.7  19.7  -
Neisseriaceae_Alysiella                          -          LKAP-TSAKG2_B11_093_2018_2 -               92     977      66     947      46     947    1524    +    1.6e-241  802.6  19.8  -
Aeromonadaceae_Tolumonas                         -          LKAP-TSAKG2_B11_093_2018_2 -               43     966      24     947       8     947    1514    +    1.9e-241  802.3  19.3  -
Enterobacteriaceae_Raoultella                    -          LKAP-TSAKG2_B11_093_2018_2 -               28     951      21     947       9     947    1452    +    2.2e-241  802.2  19.2  -
Neisseriaceae_Kingella                           -          LKAP-TSAKG2_B11_093_2018_2 -               60     977      25     947      11     947    1474    +    2.2e-241  802.1  19.3  -
Pasteurellaceae_Actinobacillus                   -          LKAP-TSAKG2_B11_093_2018_2 -               29     955      21     947       8     947    1364    +      3e-241  801.8  19.0  -
Enterobacteriaceae_Kluyvera                      -          LKAP-TSAKG2_B11_093_2018_2 -               18     941      22     947       9     947    1455    +    4.7e-241  801.0  19.2  -
Enterobacteriaceae_Lelliottia                    -          LKAP-TSAKG2_B11_093_2018_2 -               25     948      22     947       9     947    1449    +    4.7e-241  801.0  19.2  -
Oxalobacteraceae_Massilia                        -          LKAP-TSAKG2_B11_093_2018_2 -               20     939      21     947       8     947    1438    +    4.8e-241  801.0  19.2  -
Sulfuricellaceae_Sulfuriferula                   -          LKAP-TSAKG2_B11_093_2018_2 -               33     952      24     947      11     947    1461    +    6.2e-241  800.5  19.6  -
Rhodanobacteraceae_Dokdonella                    -          LKAP-TSAKG2_B11_093_2018_2 -               66     950      66     947      34     947    1480    +      1e-240  799.9  19.4  -
Yersiniaceae_Yersinia                            -          LKAP-TSAKG2_B11_093_2018_2 -               31     955      23     947       9     947    1461    +    1.9e-240  799.0  19.2  -
Francisellaceae_Francisella                      -          LKAP-TSAKG2_B11_093_2018_2 -               47     966      18     947       8     947    1520    +    1.9e-240  799.0  19.0  -
Vibrionaceae_Salinivibrio                        -          LKAP-TSAKG2_B11_093_2018_2 -               52     987      24     947       8     947    1502    +    2.2e-240  798.3  19.3  -
Pasteurellaceae_Haemophilus                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     953      21     947       7     947    1450    +    2.6e-240  798.5  19.4  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP-TSAKG2_B11_093_2018_2 -               29     957      21     947       8     947    1484    +    2.9e-240  798.4  19.1  -
Oxalobacteraceae_Oxalobacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               83     965      66     947      46     947    1524    +    4.2e-240  798.1  19.8  -
Oxalobacteraceae_Herbaspirillum                  -          LKAP-TSAKG2_B11_093_2018_2 -               29     950      21     947       8     947    1485    +    4.4e-240  798.0  19.4  -
Methylophilaceae_Methylovorus                    -          LKAP-TSAKG2_B11_093_2018_2 -                6     938      16     947      12     947    1441    +    5.2e-240  797.7  19.5  -
Burkholderiaceae_Cupriavidus                     -          LKAP-TSAKG2_B11_093_2018_2 -               70     952      66     947      45     947    1488    +    5.6e-240  797.6  19.4  -
Chromobacteriaceae_Vogesella                     -          LKAP-TSAKG2_B11_093_2018_2 -                5     921      24     947      21     947    1424    +    9.1e-240  796.6  19.7  -
Alteromonadaceae_Alteromonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     947      22     947       8     947    1464    +    9.3e-240  796.5  19.2  -
Alcaligenaceae_Bordetella                        -          LKAP-TSAKG2_B11_093_2018_2 -               86     968      66     947      46     947    1476    +      1e-239  796.6  19.7  -
Enterobacteriaceae_Trabulsiella                  -          LKAP-TSAKG2_B11_093_2018_2 -               16     949      16     947       4     947    1471    +    1.2e-239  796.5  19.5  -
Enterobacteriaceae_Pluralibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               50     978      22     947       9     947    1532    +    1.3e-239  796.1  19.3  -
Nevskiaceae_Hydrocarboniphaga                    -          LKAP-TSAKG2_B11_093_2018_2 -               77     958      67     947      46     947    1487    +    1.4e-239  796.4  19.6  -
Chromobacteriaceae_Paludibacterium               -          LKAP-TSAKG2_B11_093_2018_2 -                4     920      25     947      23     947    1405    +    1.7e-239  795.9  19.6  -
Rhodanobacteraceae_Dyella                        -          LKAP-TSAKG2_B11_093_2018_2 -               30     957      21     947       7     947    1453    +    3.1e-239  795.0  19.1  -
Burkholderiales_Aquabacterium                    -          LKAP-TSAKG2_B11_093_2018_2 -               27     944      20     947       7     947    1451    +    3.8e-239  794.7  19.1  -
Yersiniaceae_Rouxiella                           -          LKAP-TSAKG2_B11_093_2018_2 -               59     984      22     947       8     947    1551    +    5.3e-239  794.1  19.0  -
Alcaligenaceae_Pigmentiphaga                     -          LKAP-TSAKG2_B11_093_2018_2 -               66     948      66     947      45     947    1481    +    5.7e-239  794.1  19.8  -
Acetobacteraceae_Acetobacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               53     900      65     947      43     947    1433    +    9.3e-239  793.5  20.4  -
Alcaligenaceae_Kerstersia                        -          LKAP-TSAKG2_B11_093_2018_2 -               22     941      24     947       8     947    1414    +      1e-238  793.5  18.8  -
Moraxellaceae_Enhydrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               30     946      22     947       5     947    1484    +    1.9e-238  792.0  19.2  -
Rhodocyclaceae_Azospira                          -          LKAP-TSAKG2_B11_093_2018_2 -               10     942      13     947       6     947    1484    +    2.3e-238  792.1  19.3  -
Rhodanobacteraceae_Rhodanobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               34     962      20     947       7     947    1481    +    5.4e-238  790.9  19.0  -
Acidithiobacillaceae_Acidithiobacillus           -          LKAP-TSAKG2_B11_093_2018_2 -               30     946      23     947      11     947    1457    +    7.3e-238  790.3  18.9  -
Enterobacteriaceae_Pseudocitrobacter             -          LKAP-TSAKG2_B11_093_2018_2 -               27     952      22     947       7     947    1459    +    1.1e-237  789.8  19.3  -
Eubacteriaceae_Eubacterium                       -          LKAP-TSAKG2_B11_093_2018_2 -               53     964      24     947      12     947    1476    +    2.1e-237  788.9  19.4  -
Vibrionaceae_Grimontia                           -          LKAP-TSAKG2_B11_093_2018_2 -               31     965      23     947       9     947    1493    +    2.6e-237  788.5  18.9  -
Enterobacteriaceae_Shigella                      -          LKAP-TSAKG2_B11_093_2018_2 -               38     963      22     947       9     947    1488    +    3.3e-237  788.2  19.2  -
Alcaligenaceae_Taylorella                        -          LKAP-TSAKG2_B11_093_2018_2 -               49     981      21     947       8     947    1521    +    3.7e-237  788.3  19.0  -
Alcaligenaceae_Achromobacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               31     948      23     947       5     947    1483    +    4.7e-237  787.7  19.5  -
Rhodocyclaceae_Thauera                           -          LKAP-TSAKG2_B11_093_2018_2 -               63     950      66     947      45     947    1487    +    4.7e-237  787.7  19.7  -
Lysobacteraceae_Wohlfahrtiimonas                 -          LKAP-TSAKG2_B11_093_2018_2 -               27     955      19     947       6     947    1448    +    5.9e-237  787.4  18.7  -
Burkholderiales_Piscinibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               37     954      21     947       8     947    1470    +    6.2e-237  787.5  19.1  -
Morganellaceae_Providencia                       -          LKAP-TSAKG2_B11_093_2018_2 -               37     961      21     947       8     947    1489    +      8e-237  786.9  19.1  -
Rhodocyclaceae_Uliginosibacterium                -          LKAP-TSAKG2_B11_093_2018_2 -               37     923      64     947      42     947    1432    +      1e-236  786.6  19.6  -
