# target name                                    accession  query name              accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------    -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Pseudoalteromonadaceae_Pseudoalteromonas         -          LKAP.g-Gut1_E11_087.seq -               27    1020       6    1010       3    1011    1461    +           0 1027.4  11.3  -
Vibrionaceae_Vibrio                              -          LKAP.g-Gut1_E11_087.seq -               27    1036       6    1010       2    1011    1466    +      1e-303 1008.7  11.9  -
Lysobacteraceae_Pseudoxanthomonas                -          LKAP.g-Gut1_E11_087.seq -               31    1032       7    1010       3    1011    1484    +    8.9e-229  760.4  12.0  -
Hahellaceae_Allohahella                          -          LKAP.g-Gut1_E11_087.seq -               42    1037       3    1009       1    1011    1485    +    2.9e-228  758.8  12.0  -
Chromatiaceae_Allochromatium                     -          LKAP.g-Gut1_E11_087.seq -               27    1022       6    1009       2    1011    1462    +    3.4e-228  758.5  12.0  -
Lysobacteraceae_Silanimonas                      -          LKAP.g-Gut1_E11_087.seq -               80    1041      53    1010      33    1011    1493    +    3.8e-228  758.4  11.7  -
Oxalobacteraceae_Undibacterium                   -          LKAP.g-Gut1_E11_087.seq -               29     981      16     975       3    1000    1442    +    4.1e-228  758.4  12.5  -
Chromatiaceae_Thiophaeococcus                    -          LKAP.g-Gut1_E11_087.seq -               41     957      45     962      24     982    1440    +    7.3e-228  757.5  12.3  -
Methylococcaceae_Methylovulum                    -          LKAP.g-Gut1_E11_087.seq -               55    1034      39    1010      19    1011    1492    +    9.3e-228  757.0  12.0  -
Lysobacteraceae_Ignatzschineria                  -          LKAP.g-Gut1_E11_087.seq -               79    1042      48    1009      23    1011    1541    +    9.3e-228  757.0  11.7  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP.g-Gut1_E11_087.seq -               27    1028       6    1010       2    1011    1484    +      2e-227  755.9  11.8  -
Chromatiaceae_Marichromatium                     -          LKAP.g-Gut1_E11_087.seq -               59    1004      35     992      13    1011    1440    +    3.1e-227  755.6  11.7  -
Piscirickettsiaceae_Hydrogenovibrio              -          LKAP.g-Gut1_E11_087.seq -               27    1041       6    1010       3    1011    1465    +    1.4e-226  753.0  11.8  -
Lysobacteraceae_Thermomonas                      -          LKAP.g-Gut1_E11_087.seq -               28    1027       7    1010       3    1011    1488    +    1.5e-226  753.0  11.9  -
Rhodanobacteraceae_Dokdonella                    -          LKAP.g-Gut1_E11_087.seq -               61    1010      53    1000      33    1011    1480    +    1.9e-226  752.8  12.0  -
Chromatiaceae_Thiocystis                         -          LKAP.g-Gut1_E11_087.seq -               58    1007      53    1005      30    1011    1451    +    6.6e-226  751.1  11.4  -
Lysobacteraceae_Oleiagrimonas                    -          LKAP.g-Gut1_E11_087.seq -               69    1021      55    1004      27    1011    1469    +    1.9e-225  749.3  11.5  -
Granulosicoccaceae_Granulosicoccus               -          LKAP.g-Gut1_E11_087.seq -               29    1013       8     996       3    1011    1471    +    6.8e-225  747.6  11.9  -
Chromatiaceae_Imhoffiella                        -          LKAP.g-Gut1_E11_087.seq -               31    1014       3    1003       1    1011    1484    +    7.4e-225  747.5  11.6  -
Thioalkalispiraceae_Thioprofundum                -          LKAP.g-Gut1_E11_087.seq -               82    1031      50     993      23    1011    1537    +    2.2e-224  746.0  11.7  -
Pasteurellaceae_Volucribacter                    -          LKAP.g-Gut1_E11_087.seq -               31     948      46     961      25     981    1434    +    2.2e-224  746.0  12.3  -
Lysobacteraceae_Vulcaniibacterium                -          LKAP.g-Gut1_E11_087.seq -               55    1054       7    1010       3    1011    1549    +    4.8e-224  744.7  12.0  -
Thiotrichales_Caedibacter                        -          LKAP.g-Gut1_E11_087.seq -               47    1008       6    1009       3    1011    1500    +      1e-223  743.3  11.1  -
Ectothiorhodospiraceae_Aquisalimonas             -          LKAP.g-Gut1_E11_087.seq -               48    1027       6     994       2    1011    1464    +    1.1e-223  743.7  12.0  -
Thermithiobacillaceae_Thermithiobacillus         -          LKAP.g-Gut1_E11_087.seq -               13     999       7    1004       3    1010    1419    +    2.5e-223  742.4  12.2  -
Acidithiobacillaceae_Acidithiobacillus           -          LKAP.g-Gut1_E11_087.seq -               27    1011       7    1004       3    1011    1457    +    4.2e-223  741.5  11.9  -
Sulfuricellaceae_Sulfuriferula                   -          LKAP.g-Gut1_E11_087.seq -               37    1007      20     994       3    1010    1461    +    5.3e-223  741.2  12.6  -
Ectothiorhodospiraceae_Alkalilimnicola           -          LKAP.g-Gut1_E11_087.seq -               41    1020       6     994       2    1011    1472    +    1.2e-222  740.3  11.6  -
Neisseriaceae_Kingella                           -          LKAP.g-Gut1_E11_087.seq -               87    1030      51     992      30    1011    1474    +    1.3e-222  739.9  11.8  -
Alcaligenaceae_Paenalcaligenes                   -          LKAP.g-Gut1_E11_087.seq -               27    1016       6    1000       3    1011    1432    +    1.6e-222  739.7  11.6  -
Ferrimonadaceae_Paraferrimonas                   -          LKAP.g-Gut1_E11_087.seq -               29    1024       8    1010       3    1011    1463    +    2.1e-222  738.9  12.1  -
Chromobacteriaceae_Vogesella                     -          LKAP.g-Gut1_E11_087.seq -               27     967      47     985      23    1006    1424    +    1.4e-221  736.5  12.6  -
Neisseriaceae_Neisseria                          -          LKAP.g-Gut1_E11_087.seq -               75    1004      47     973      26    1000    1475    +    1.4e-221  736.6  11.9  -
Thiotrichaceae_Beggiatoa                         -          LKAP.g-Gut1_E11_087.seq -               76     985      55     961      33     991    1491    +    1.5e-221  736.7  12.6  -
Desulfovibrionaceae_Desulfovibrio                -          LKAP.g-Gut1_E11_087.seq -               36    1038       6    1003       3    1011    1521    +    2.5e-221  735.8  12.1  -
Litoricolaceae_Litoricola                        -          LKAP.g-Gut1_E11_087.seq -               39    1031       7    1004       3    1011    1483    +    3.6e-221  735.4  11.8  -
Nevskiaceae_Nevskia                              -          LKAP.g-Gut1_E11_087.seq -               61    1008      58    1004      38    1011    1451    +    3.8e-221  735.4  11.4  -
Rhodocyclaceae_Propionivibrio                    -          LKAP.g-Gut1_E11_087.seq -               45    1021      20     999       3    1011    1496    +      6e-221  734.6  12.5  -
Oxalobacteraceae_Massilia                        -          LKAP.g-Gut1_E11_087.seq -               28     976      20     975       2    1001    1438    +    6.9e-221  734.3  12.5  -
Rhodanobacteraceae_Dyella                        -          LKAP.g-Gut1_E11_087.seq -               28    1021       6    1003       2    1011    1453    +    9.1e-221  733.9  12.2  -
Neisseriaceae_Vitreoscilla                       -          LKAP.g-Gut1_E11_087.seq -               53    1001      57    1002      37    1011    1457    +      1e-220  733.7  12.0  -
Rhodanobacteraceae_Rhodanobacter                 -          LKAP.g-Gut1_E11_087.seq -               38    1024      11    1001       3    1011    1481    +    1.1e-220  733.6  12.3  -
Lysobacteraceae_Xanthomonas                      -          LKAP.g-Gut1_E11_087.seq -               27    1029       6    1010       3    1011    1502    +    1.1e-220  733.5  11.9  -
Sutterellaceae_Sutterella                        -          LKAP.g-Gut1_E11_087.seq -               18    1008       7    1003       3    1011    1471    +      2e-220  732.6  12.5  -
Rhodanobacteraceae_Luteibacter                   -          LKAP.g-Gut1_E11_087.seq -               34    1024       7    1001       3    1011    1457    +    2.2e-220  732.6  12.2  -
Rhodocyclaceae_Azoarcus                          -          LKAP.g-Gut1_E11_087.seq -               61    1014      53    1003      19    1011    1471    +    3.1e-220  732.1  12.0  -
Chromatiaceae_Thiocapsa                          -          LKAP.g-Gut1_E11_087.seq -               66     975      45     956      22     981    1459    +    3.6e-220  732.1  12.3  -
Francisellaceae_Francisella                      -          LKAP.g-Gut1_E11_087.seq -               79    1032      53    1005      13    1011    1520    +    4.1e-220  731.7  11.6  -
Nevskiaceae_Steroidobacter                       -          LKAP.g-Gut1_E11_087.seq -               72    1024      56    1005      35    1011    1500    +    4.5e-220  731.7  11.8  -
Lysobacteraceae_Tahibacter                       -          LKAP.g-Gut1_E11_087.seq -               59    1019      53    1010      33    1011    1459    +    5.5e-220  731.2  11.7  -
Hahellaceae_Zooshikella                          -          LKAP.g-Gut1_E11_087.seq -               21    1017       2    1004       1    1011    1483    +    5.9e-220  731.2  11.9  -
Chromatiaceae_Lamprocystis                       -          LKAP.g-Gut1_E11_087.seq -               76     985      46     955      26     978    1406    +    9.8e-220  730.6  12.6  -
Chromatiaceae_Thiodictyon                        -          LKAP.g-Gut1_E11_087.seq -               54     962      47     955      26     976    1500    +    1.9e-219  729.7  12.5  -
Alteromonadales_Motilimonas                      -          LKAP.g-Gut1_E11_087.seq -               33    1025      11    1009       3    1011    1467    +    2.3e-219  728.8  11.8  -
Arenicellaceae_Arenicella                        -          LKAP.g-Gut1_E11_087.seq -               45    1004      20     978       4     999    1506    +    2.8e-219  729.2  12.1  -
Zoogloeaceae_Zoogloea                            -          LKAP.g-Gut1_E11_087.seq -               40    1016      16     997       3    1011    1474    +    3.9e-219  728.4  12.3  -
Ectothiorhodospiraceae_Spiribacter               -          LKAP.g-Gut1_E11_087.seq -               57    1033       6     992       3    1010    1544    +    9.6e-219  727.3  11.8  -
Methylophilaceae_Methylotenera                   -          LKAP.g-Gut1_E11_087.seq -               51    1007      14     975       3     995    1526    +    9.8e-219  727.1  12.2  -
Burkholderiaceae_Burkholderia                    -          LKAP.g-Gut1_E11_087.seq -               56     989      40     970      18     990    1502    +    1.1e-218  727.0  12.8  -
Oxalobacteraceae_Oxalobacter                     -          LKAP.g-Gut1_E11_087.seq -               52    1008      20     981       3    1001    1524    +    1.1e-218  727.1  12.3  -
Burkholderiales_Thiomonas                        -          LKAP.g-Gut1_E11_087.seq -               54     984      53     981      32    1002    1449    +    2.3e-218  725.8  12.2  -
Oxalobacteraceae_Oxalicibacterium                -          LKAP.g-Gut1_E11_087.seq -               63     984      53     972      32     992    1489    +    4.9e-218  724.9  12.2  -
Ectothiorhodospiraceae_Halorhodospira            -          LKAP.g-Gut1_E11_087.seq -               47    1030       6     992       3    1011    1479    +    5.1e-218  725.0  11.8  -
Azonexaceae_Azonexus                             -          LKAP.g-Gut1_E11_087.seq -               34    1001      16     985       3    1005    1474    +    9.2e-218  724.1  12.6  -
Burkholderiaceae_Paraburkholderia                -          LKAP.g-Gut1_E11_087.seq -               58     982      50     972      20     992    1472    +    1.6e-217  723.2  12.4  -
Burkholderiaceae_Pandoraea                       -          LKAP.g-Gut1_E11_087.seq -               27     973       6     961       2     982    1456    +    1.8e-217  723.0  13.3  -
Hafniaceae_Obesumbacterium                       -          LKAP.g-Gut1_E11_087.seq -               22    1020       7    1010       2    1011    1490    +      3e-217  721.8  11.9  -
Neisseriaceae_Uruburuella                        -          LKAP.g-Gut1_E11_087.seq -               66    1018      52    1004      26    1011    1477    +    9.7e-217  720.6  11.6  -
Eubacteriaceae_Eubacterium                       -          LKAP.g-Gut1_E11_087.seq -               47    1031       6    1003       3    1007    1476    +    1.6e-216  719.8  12.0  -
Oxalobacteraceae_Glaciimonas                     -          LKAP.g-Gut1_E11_087.seq -               53     993      16     961       3     977    1525    +      2e-216  719.6  13.1  -
Rhodospirillaceae_Magnetospirillum               -          LKAP.g-Gut1_E11_087.seq -               55     951      59     992      37    1008    1443    +      2e-216  719.4  10.6  -
Rhodocyclaceae_Azospira                          -          LKAP.g-Gut1_E11_087.seq -               23     982      16     978       3    1000    1484    +      8e-216  717.5  12.7  -
Rhodanobacteraceae_Fulvimonas                    -          LKAP.g-Gut1_E11_087.seq -               34    1021       8    1000       3    1011    1484    +    8.3e-216  717.4  12.1  -
Alcaligenaceae_Derxia                            -          LKAP.g-Gut1_E11_087.seq -               78     982      53     955      33     973    1481    +    1.2e-215  717.0  12.6  -
