# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     919       7     912       2     912    1491    +           0 1158.4  21.1  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A11_095_2018_2 -                6     905       9     912       4     912    1446    +           0 1032.0  21.1  -
Alteromonadaceae_Alteromonas                     -          LKAP-TSAKG2_A11_095_2018_2 -               15     915      10     912       3     912    1464    +    3.5e-235  781.3  21.2  -
Enterobacteriaceae_Buttiauxella                  -          LKAP-TSAKG2_A11_095_2018_2 -               22     927      11     912       3     912    1503    +    3.6e-235  781.5  20.9  -
Oxalobacteraceae_Noviherbaspirillum              -          LKAP-TSAKG2_A11_095_2018_2 -               25     916      15     908       5     912    1464    +      4e-235  781.5  20.4  -
Enterobacteriaceae_Klebsiella                    -          LKAP-TSAKG2_A11_095_2018_2 -               27     933      10     912       3     912    1436    +    5.9e-235  780.8  20.8  -
Enterobacteriaceae_Escherichia                   -          LKAP-TSAKG2_A11_095_2018_2 -               15     923      10     912       3     912    1480    +    8.3e-235  780.3  20.8  -
Enterobacteriaceae_Lelliottia                    -          LKAP-TSAKG2_A11_095_2018_2 -               10     916      10     912       3     912    1449    +    1.2e-234  779.7  20.8  -
Neisseriaceae_Alysiella                          -          LKAP-TSAKG2_A11_095_2018_2 -               47     941      17     908       4     912    1524    +    1.5e-234  779.5  20.9  -
Alcaligenaceae_Candidimonas                      -          LKAP-TSAKG2_A11_095_2018_2 -                2     886      21     908      20     912    1411    +    1.7e-234  779.3  20.2  -
Burkholderiaceae_Chitinimonas                    -          LKAP-TSAKG2_A11_095_2018_2 -               40     926      18     908       4     912    1494    +    1.7e-234  779.3  20.8  -
Pectobacteriaceae_Brenneria                      -          LKAP-TSAKG2_A11_095_2018_2 -                6     901      21     912      17     912    1457    +    1.8e-234  779.1  20.1  -
Rhodocyclaceae_Azoarcus                          -          LKAP-TSAKG2_A11_095_2018_2 -               22     914      16     908       4     912    1471    +    1.9e-234  779.1  20.3  -
Aeromonadaceae_Pseudaeromonas                    -          LKAP-TSAKG2_A11_095_2018_2 -               10     906      20     912      13     912    1491    +    2.2e-234  778.7  20.0  -
Lysobacteraceae_Oleiagrimonas                    -          LKAP-TSAKG2_A11_095_2018_2 -               27     926      20     912       4     912    1469    +    2.3e-234  778.8  20.6  -
Gammaproteobacteria_Plasticicumulans             -          LKAP-TSAKG2_A11_095_2018_2 -               27     924      13     912       4     912    1491    +    2.6e-234  778.6  20.9  -
Moraxellaceae_Enhydrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               13     914       8     912       2     912    1484    +    2.7e-234  778.1  21.3  -
Alcaligenaceae_Kerstersia                        -          LKAP-TSAKG2_A11_095_2018_2 -                6     905      12     908       7     912    1414    +    3.1e-234  778.6  20.0  -
Enterobacteriaceae_Salmonella                    -          LKAP-TSAKG2_A11_095_2018_2 -               11     919      10     912       3     912    1457    +    3.2e-234  778.4  20.8  -
Enterobacteriaceae_Kluyvera                      -          LKAP-TSAKG2_A11_095_2018_2 -                8     909      15     912       8     912    1455    +    3.7e-234  778.1  20.3  -
Thermithiobacillaceae_Thermithiobacillus         -          LKAP-TSAKG2_A11_095_2018_2 -               12     902      20     912      12     912    1419    +    5.5e-234  777.6  20.3  -
Oxalobacteraceae_Massilia                        -          LKAP-TSAKG2_A11_095_2018_2 -               13     903      17     908       5     912    1438    +    1.4e-233  776.2  20.9  -
Enterobacteriaceae_Raoultella                    -          LKAP-TSAKG2_A11_095_2018_2 -               13     919      10     912       3     912    1452    +    1.4e-233  776.2  20.8  -
Enterobacteriaceae_Siccibacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               43     950      11     912       2     912    1451    +    2.1e-233  775.7  20.7  -
Nevskiaceae_Solimonas                            -          LKAP-TSAKG2_A11_095_2018_2 -               36     917      20     912       4     912    1476    +    2.4e-233  775.6  21.0  -
Sulfuricellaceae_Sulfuriferula                   -          LKAP-TSAKG2_A11_095_2018_2 -               23     917      17     909       4     912    1461    +    2.4e-233  775.3  21.1  -
Neisseriaceae_Kingella                           -          LKAP-TSAKG2_A11_095_2018_2 -               49     941      17     908       5     912    1474    +    2.5e-233  775.3  20.6  -
Burkholderiaceae_Cupriavidus                     -          LKAP-TSAKG2_A11_095_2018_2 -               25     916      15     908       4     912    1488    +    2.6e-233  775.4  20.1  -
Oxalobacteraceae_Oxalobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               38     929      17     908       5     912    1524    +    2.9e-233  775.4  20.6  -
Alcaligenaceae_Derxia                            -          LKAP-TSAKG2_A11_095_2018_2 -               44     929      20     908       4     912    1481    +    3.3e-233  775.1  20.8  -
Burkholderiales_Ideonella                        -          LKAP-TSAKG2_A11_095_2018_2 -               21     910      15     908       5     912    1493    +    6.3e-233  774.1  20.1  -
Comamonadaceae_Schlegelella                      -          LKAP-TSAKG2_A11_095_2018_2 -               44     931      19     908       3     912    1517    +    7.1e-233  773.9  20.4  -
Erwiniaceae_Tatumella                            -          LKAP-TSAKG2_A11_095_2018_2 -               16     923      11     912       3     912    1490    +    7.8e-233  773.7  20.9  -
Oxalobacteraceae_Herbaspirillum                  -          LKAP-TSAKG2_A11_095_2018_2 -               21     914      15     908       5     912    1485    +    8.7e-233  773.7  20.7  -
Pectobacteriaceae_Dickeya                        -          LKAP-TSAKG2_A11_095_2018_2 -               12     920      10     912       3     912    1421    +    1.1e-232  773.2  20.9  -
Hafniaceae_Hafnia                                -          LKAP-TSAKG2_A11_095_2018_2 -               17     923      12     912       3     912    1463    +    1.3e-232  772.9  20.8  -
Alcaligenaceae_Bordetella                        -          LKAP-TSAKG2_A11_095_2018_2 -               35     932      10     908       3     912    1476    +    5.1e-232  771.0  20.7  -
Rhodanobacteraceae_Dokdonella                    -          LKAP-TSAKG2_A11_095_2018_2 -               15     918      10     912       3     912    1480    +    8.6e-232  770.3  21.0  -
Pasteurellaceae_Actinobacillus                   -          LKAP-TSAKG2_A11_095_2018_2 -               14     923       9     912       3     912    1364    +      1e-231  770.1  21.0  -
Alcaligenaceae_Pigmentiphaga                     -          LKAP-TSAKG2_A11_095_2018_2 -               21     912      15     908       8     912    1481    +    1.4e-231  769.6  20.2  -
Pasteurellaceae_Haemophilus                      -          LKAP-TSAKG2_A11_095_2018_2 -               14     921       9     912       3     912    1450    +    1.8e-231  769.1  21.1  -
Aeromonadaceae_Tolumonas                         -          LKAP-TSAKG2_A11_095_2018_2 -               25     934      10     912       3     912    1514    +    2.2e-231  768.9  20.9  -
Vibrionaceae_Salinivibrio                        -          LKAP-TSAKG2_A11_095_2018_2 -               34     955      10     912       3     912    1502    +    2.5e-231  768.2  21.2  -
Methylophilaceae_Methylovorus                    -          LKAP-TSAKG2_A11_095_2018_2 -                5     904      16     910      13     912    1441    +      3e-231  768.6  20.2  -
Rhodocyclaceae_Azospira                          -          LKAP-TSAKG2_A11_095_2018_2 -                9     906      13     908       6     912    1484    +    3.3e-231  768.3  20.7  -
Chromobacteriaceae_Vogesella                     -          LKAP-TSAKG2_A11_095_2018_2 -                1     885      22     908      22     912    1424    +    3.6e-231  768.1  20.4  -
Francisellaceae_Francisella                      -          LKAP-TSAKG2_A11_095_2018_2 -               37     934      12     912       3     912    1520    +    3.8e-231  768.1  21.0  -
Yersiniaceae_Yersinia                            -          LKAP-TSAKG2_A11_095_2018_2 -               15     923      10     912       3     912    1461    +    4.5e-231  767.9  20.7  -
Erwiniaceae_Pantoea                              -          LKAP-TSAKG2_A11_095_2018_2 -                4     860      58     912      55     912    1416    +    4.7e-231  767.8  20.6  -
Burkholderiales_Aquabacterium                    -          LKAP-TSAKG2_A11_095_2018_2 -               22     908      18     908       4     912    1451    +      1e-230  766.7  20.9  -
Enterobacteriaceae_Pluralibacter                 -          LKAP-TSAKG2_A11_095_2018_2 -               35     946      10     912       3     912    1532    +    1.2e-230  766.3  20.8  -
Chromobacteriaceae_Paludibacterium               -          LKAP-TSAKG2_A11_095_2018_2 -                1     884      24     908      24     912    1405    +      2e-230  765.9  20.5  -
Yersiniaceae_Rouxiella                           -          LKAP-TSAKG2_A11_095_2018_2 -               44     952      10     912       3     912    1551    +    2.9e-230  765.1  20.7  -
Lysobacteraceae_Stenotrophomonas                 -          LKAP-TSAKG2_A11_095_2018_2 -               14     925       9     912       3     912    1484    +    3.3e-230  765.0  21.1  -
Enterobacteriaceae_Trabulsiella                  -          LKAP-TSAKG2_A11_095_2018_2 -               11     916      12     912       4     912    1471    +    3.8e-230  764.9  20.6  -
Chromobacteriaceae_Microvirgula                  -          LKAP-TSAKG2_A11_095_2018_2 -               43     934      17     908       4     912    1508    +    4.6e-230  764.7  20.4  -
Burkholderiales_Rubrivivax                       -          LKAP-TSAKG2_A11_095_2018_2 -               41     931      15     908       5     912    1496    +      1e-229  763.4  20.6  -
Rhodocyclaceae_Propionivibrio                    -          LKAP-TSAKG2_A11_095_2018_2 -               29     924      15     908       5     912    1496    +    1.1e-229  763.4  20.7  -
Alcaligenaceae_Achromobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               19     912      13     908       4     912    1483    +    1.9e-229  762.5  20.8  -
Oxalobacteraceae_Telluria                        -          LKAP-TSAKG2_A11_095_2018_2 -               50     939      17     908       4     912    1469    +    2.4e-229  762.1  21.1  -
Rhodocyclaceae_Thauera                           -          LKAP-TSAKG2_A11_095_2018_2 -               18     914      16     908       3     912    1487    +    3.2e-229  761.7  20.6  -
Rhodanobacteraceae_Dyella                        -          LKAP-TSAKG2_A11_095_2018_2 -               27     925      19     912       3     912    1453    +    3.8e-229  761.5  20.7  -
Morganellaceae_Providencia                       -          LKAP-TSAKG2_A11_095_2018_2 -               23     929      10     912       3     912    1489    +      4e-229  761.3  20.8  -
Nevskiaceae_Hydrocarboniphaga                    -          LKAP-TSAKG2_A11_095_2018_2 -               47     926      20     912       5     912    1487    +    6.1e-229  761.1  20.2  -
Acetobacteraceae_Acetobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               19     868      14     912       4     912    1433    +    6.9e-229  760.8  20.9  -
Acidithiobacillaceae_Acidithiobacillus           -          LKAP-TSAKG2_A11_095_2018_2 -               26     914      20     912       4     912    1457    +      7e-229  760.5  20.8  -
Enterobacteriaceae_Shigella                      -          LKAP-TSAKG2_A11_095_2018_2 -               23     931      10     912       3     912    1488    +    8.8e-229  760.3  20.9  -
Alcaligenaceae_Taylorella                        -          LKAP-TSAKG2_A11_095_2018_2 -               41     945      15     908       7     912    1521    +    9.4e-229  760.4  20.3  -
Burkholderiales_Piscinibacter                    -          LKAP-TSAKG2_A11_095_2018_2 -               29     918      15     908       5     912    1470    +    1.1e-228  760.0  20.7  -
Chromobacteriaceae_Deefgea                       -          LKAP-TSAKG2_A11_095_2018_2 -               27     918      19     908       3     912    1511    +    1.3e-228  759.7  20.8  -
Rhodanobacteraceae_Frateuria                     -          LKAP-TSAKG2_A11_095_2018_2 -               48     945      20     912       4     912    1542    +    1.5e-228  759.5  20.6  -
