# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     819      16     823      12     823    1504    +    9.8e-304 1008.5  22.1  -
Desulfuromonadaceae_Desulfuromonas               -          LKAP-TSAKG2_H08_050_2018_2 -               25     833      17     819      12     823    1512    +    2.3e-192  639.4  22.0  -
Heliobacteriaceae_Heliobacterium                 -          LKAP-TSAKG2_H08_050_2018_2 -               33     807      17     822      13     823    1500    +    2.3e-192  639.4  22.4  -
Natranaerobiaceae_Natranaerobius                 -          LKAP-TSAKG2_H08_050_2018_2 -                4     780      27     821      23     823    1424    +      3e-192  639.0  22.9  -
Clostridiales_Sedimentibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               16     823      17     819      13     823    1478    +    3.6e-192  638.0  21.7  -
Bacillaceae_Caenibacillus                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     832      16     822       9     823    1490    +    4.1e-192  638.5  22.3  -
Bacillaceae_Streptohalobacillus                  -          LKAP-TSAKG2_H08_050_2018_2 -                4     815      25     822      22     823    1481    +      5e-192  637.9  22.5  -
Bacillaceae_Sinibacillus                         -          LKAP-TSAKG2_H08_050_2018_2 -               15     835      16     822       9     823    1489    +      1e-191  637.2  22.3  -
Sporomusaceae_Pelosinus                          -          LKAP-TSAKG2_H08_050_2018_2 -               33     839      16     822      10     823    1550    +      1e-191  636.5  22.1  -
Peptoniphilaceae_Peptoniphilus                   -          LKAP-TSAKG2_H08_050_2018_2 -               56     773      72     820      51     823    1433    +      2e-191  636.6  22.6  -
Thermoanaerobacteraceae_Caldanaerobacter         -          LKAP-TSAKG2_H08_050_2018_2 -               22     794      16     817      10     823    1449    +    2.4e-191  636.1  22.7  -
Desulfuromonadaceae_Pelobacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               35     841      17     819      12     823    1542    +    4.2e-191  635.3  21.9  -
Bacillaceae_Alkalilactibacillus                  -          LKAP-TSAKG2_H08_050_2018_2 -               35     860      16     822       8     823    1567    +    1.6e-190  633.2  22.1  -
Selenomonadaceae_Mitsuokella                     -          LKAP-TSAKG2_H08_050_2018_2 -               30     838      17     817      12     823    1543    +    3.4e-190  632.0  21.9  -
Enterococcaceae_Bavariicoccus                    -          LKAP-TSAKG2_H08_050_2018_2 -               14     827      16     821       9     823    1470    +    3.7e-190  631.8  21.8  -
Thermoanaerobacteraceae_Carboxydothermus         -          LKAP-TSAKG2_H08_050_2018_2 -               20     834      16     817      11     823    1499    +    7.7e-190  631.0  21.9  -
Carnobacteriaceae_Isobaculum                     -          LKAP-TSAKG2_H08_050_2018_2 -               15     830      16     821       9     823    1515    +    8.6e-190  630.5  21.8  -
Lachnospiraceae_Anaerocolumna                    -          LKAP-TSAKG2_H08_050_2018_2 -               25     808      17     821      11     823    1478    +    1.7e-189  629.8  21.8  -
Clostridiaceae_Tepidimicrobium                   -          LKAP-TSAKG2_H08_050_2018_2 -               36     825      17     822      13     823    1528    +    1.9e-189  629.8  22.0  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-TSAKG2_H08_050_2018_2 -               36     853      17     819      12     823    1546    +    2.1e-189  629.4  21.8  -
Eubacteriaceae_Acetobacterium                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     795      18     821      13     823    1470    +    3.2e-189  629.1  22.1  -
Selenomonadaceae_Pectinatus                      -          LKAP-TSAKG2_H08_050_2018_2 -               36     836      17     821      11     823    1511    +    3.7e-189  628.7  21.7  -
Paenibacillaceae_Oxalophagus                     -          LKAP-TSAKG2_H08_050_2018_2 -               17     809      16     821       9     823    1497    +    4.8e-189  628.4  22.2  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-TSAKG2_H08_050_2018_2 -               16     790      17     822      13     823    1473    +    5.7e-189  628.0  21.8  -
Clostridiales_Acetoanaerobium                    -          LKAP-TSAKG2_H08_050_2018_2 -                2     748      34     817      33     822    1343    +    9.6e-189  627.2  22.3  -
Carnobacteriaceae_Pisciglobus                    -          LKAP-TSAKG2_H08_050_2018_2 -               22     798      49     821      32     823    1501    +    1.8e-188  626.2  22.5  -
Veillonellaceae_Veillonella                      -          LKAP-TSAKG2_H08_050_2018_2 -                9     783      53     818      45     823    1407    +    2.7e-188  625.9  22.1  -
Carnobacteriaceae_Lacticigenium                  -          LKAP-TSAKG2_H08_050_2018_2 -               18     822      16     821       8     823    1446    +    3.3e-188  625.5  21.9  -
Aerococcaceae_Globicatella                       -          LKAP-TSAKG2_H08_050_2018_2 -                5     808      17     821      13     823    1490    +    5.4e-188  624.5  21.8  -
Sporolactobacillaceae_Tuberibacillus             -          LKAP-TSAKG2_H08_050_2018_2 -               15     831      16     822       9     823    1486    +    8.3e-188  624.2  22.2  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-TSAKG2_H08_050_2018_2 -               29     820      17     822      13     823    1506    +    2.1e-187  622.9  22.2  -
Clostridiaceae_Tindallia                         -          LKAP-TSAKG2_H08_050_2018_2 -               16     802      17     822      13     823    1474    +    2.3e-187  622.7  22.2  -
Clostridiales_Fusibacter                         -          LKAP-TSAKG2_H08_050_2018_2 -               28     814      17     820      13     823    1518    +    4.2e-187  622.0  21.4  -
Heliobacteriaceae_Heliorestis                    -          LKAP-TSAKG2_H08_050_2018_2 -               36     810      17     820      13     823    1517    +    5.5e-187  621.7  21.7  -
Enterococcaceae_Catellicoccus                    -          LKAP-TSAKG2_H08_050_2018_2 -                1     807      23     821      23     823    1480    +    7.3e-187  620.8  22.2  -
Lachnospiraceae_Coprococcus                      -          LKAP-TSAKG2_H08_050_2018_2 -               16     786      17     820      11     823    1440    +    9.2e-187  621.0  21.8  -
Clostridiaceae_Romboutsia                        -          LKAP-TSAKG2_H08_050_2018_2 -               32     788      16     820      10     823    1462    +    1.2e-186  620.3  21.5  -
Sporomusaceae_Propionispora                      -          LKAP-TSAKG2_H08_050_2018_2 -               35     837      17     817      12     823    1548    +    2.1e-186  619.6  22.3  -
Aerococcaceae_Dolosicoccus                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     827      16     821       9     823    1510    +    2.7e-186  619.0  21.9  -
Clostridiaceae_Youngiibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               35     804      17     821      12     823    1466    +    3.4e-186  619.0  22.3  -
Defluviitaleaceae_Defluviitalea                  -          LKAP-TSAKG2_H08_050_2018_2 -               15     781      23     820      13     823    1413    +    3.6e-186  619.0  22.1  -
Staphylococcaceae_Corticicoccus                  -          LKAP-TSAKG2_H08_050_2018_2 -               15     822      25     822      16     823    1465    +    3.8e-186  618.6  22.8  -
Aerococcaceae_Eremococcus                        -          LKAP-TSAKG2_H08_050_2018_2 -                6     809      16     821      12     823    1385    +    4.2e-186  618.4  21.9  -
Thermoanaerobacteraceae_Ammonifex                -          LKAP-TSAKG2_H08_050_2018_2 -               36     849      17     821      12     823    1571    +    4.5e-186  618.8  22.0  -
Selenomonadaceae_Propionispira                   -          LKAP-TSAKG2_H08_050_2018_2 -                1     759      72     821      72     823    1448    +    6.3e-186  618.0  23.6  -
Aerococcaceae_Abiotrophia                        -          LKAP-TSAKG2_H08_050_2018_2 -               35     843      16     821       8     823    1411    +    6.4e-186  617.9  21.8  -
Desulfobacteraceae_Desulfobacterium              -          LKAP-TSAKG2_H08_050_2018_2 -               34     844      18     820      13     823    1522    +    8.2e-186  617.5  22.1  -
Bacillaceae_Caldibacillus                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     826      16     822       9     823    1512    +    1.2e-185  617.1  22.0  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-TSAKG2_H08_050_2018_2 -               32     820      17     822      12     823    1530    +    1.4e-185  616.9  22.3  -
Thermoactinomycetaceae_Salinithrix               -          LKAP-TSAKG2_H08_050_2018_2 -               35     841      16     822       8     823    1509    +    1.7e-185  616.7  22.0  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               36     820      17     822      12     823    1519    +    2.8e-185  615.8  22.2  -
Clostridiaceae_Sarcina                           -          LKAP-TSAKG2_H08_050_2018_2 -               16     781      17     820      13     823    1461    +    3.3e-185  615.6  21.9  -
Clostridiales_Vallitalea                         -          LKAP-TSAKG2_H08_050_2018_2 -               36     819      18     822      13     823    1480    +    3.5e-185  615.6  22.0  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-TSAKG2_H08_050_2018_2 -               16     824      17     821      11     823    1495    +    4.2e-185  615.3  22.6  -
Geobacteraceae_Geoalkalibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               36     843      17     817      13     823    1556    +    5.4e-185  614.8  21.8  -
Acidaminococcaceae_Phascolarctobacterium         -          LKAP-TSAKG2_H08_050_2018_2 -              162     920      68     817      45     823    1610    +    6.5e-185  614.5  22.3  -
Lactobacillaceae_Paralactobacillus               -          LKAP-TSAKG2_H08_050_2018_2 -               20     826      16     821       8     823    1495    +    7.3e-185  614.3  22.1  -
Symbiobacteriaceae_Symbiobacterium               -          LKAP-TSAKG2_H08_050_2018_2 -               11     817      17     822      11     823    1468    +      1e-184  614.4  21.8  -
Clostridiales_Blautia                            -          LKAP-TSAKG2_H08_050_2018_2 -               13     799      16     822      10     823    1453    +    1.5e-184  613.5  22.3  -
Bacteroidaceae_Bacteroides                       -          LKAP-TSAKG2_H08_050_2018_2 -               27     821      19     820      14     823    1480    +    1.5e-184  613.5  21.6  -
Leuconostocaceae_Oenococcus                      -          LKAP-TSAKG2_H08_050_2018_2 -               18     837      17     820      12     823    1496    +    2.6e-184  612.9  21.7  -
Thermoanaerobacteraceae_Caldanaerobius           -          LKAP-TSAKG2_H08_050_2018_2 -               29     793      16     816      10     823    1448    +    4.2e-184  612.2  22.1  -
Acidaminococcaceae_Acidaminococcus               -          LKAP-TSAKG2_H08_050_2018_2 -               12     779      62     817      49     823    1439    +    7.7e-184  611.2  22.2  -
Clostridiaceae_Clostridioides                    -          LKAP-TSAKG2_H08_050_2018_2 -               33     790      17     822      13     823    1493    +    1.5e-183  610.1  22.3  -
Enterococcaceae_Melissococcus                    -          LKAP-TSAKG2_H08_050_2018_2 -                1     732      89     821      89     823    1401    +    3.2e-183  608.9  21.0  -
Clostridiaceae_Paraclostridium                   -          LKAP-TSAKG2_H08_050_2018_2 -               36     791      17     822      12     823    1490    +    5.5e-183  608.4  23.3  -
Haliangiaceae_Haliangium                         -          LKAP-TSAKG2_H08_050_2018_2 -               35     834      20     815      14     823    1507    +    6.6e-183  608.2  21.8  -
