# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Streptococcaceae_Faecalicoccus                   -          LKAP-GUTHK2_F03_021_2017_1 -               89    1047      72    1040      48    1043    1380    +    2.1e-219  729.7  26.8  -
Clostridiaceae_Hathewaya                         -          LKAP-GUTHK2_F03_021_2017_1 -               44    1025      16    1040       3    1043    1507    +    2.7e-219  729.0  27.6  -
Erysipelotrichaceae_Erysipelothrix               -          LKAP-GUTHK2_F03_021_2017_1 -               77     982      71     984      49    1021    1467    +    3.1e-219  729.0  24.6  -
Bacillaceae_Alkalilactibacillus                  -          LKAP-GUTHK2_F03_021_2017_1 -               41    1079      13    1040       2    1044    1567    +    3.9e-219  728.3  30.1  -
Clostridiaceae_Romboutsia                        -          LKAP-GUTHK2_F03_021_2017_1 -               71    1009      71    1040      49    1043    1462    +    5.2e-219  727.9  25.2  -
Bacillaceae_Polygonibacillus                     -          LKAP-GUTHK2_F03_021_2017_1 -               35    1008      73    1040      53    1044    1480    +    1.4e-218  726.1  27.0  -
Clostridiales_Acetoanaerobium                    -          LKAP-GUTHK2_F03_021_2017_1 -                2     972      25    1040      24    1043    1343    +    3.7e-218  725.0  26.2  -
Caldicoprobacteraceae_Caldicoprobacter           -          LKAP-GUTHK2_F03_021_2017_1 -               40    1051      16    1040       2    1043    1530    +    7.7e-218  724.2  28.7  -
Thermoanaerobacteraceae_Thermanaeromonas         -          LKAP-GUTHK2_F03_021_2017_1 -               37    1052      16    1039       3    1043    1506    +      1e-217  723.7  27.9  -
Peptococcaceae_Thermincola                       -          LKAP-GUTHK2_F03_021_2017_1 -               77     960      73     980      52    1000    1482    +    1.1e-217  723.6  22.9  -
Thermoanaerobacteraceae_Thermoanaerobacter       -          LKAP-GUTHK2_F03_021_2017_1 -               40     971      16     980       3    1001    1525    +    4.7e-217  721.2  25.8  -
Bacillaceae_Compostibacillus                     -          LKAP-GUTHK2_F03_021_2017_1 -              153    1122      73    1040      53    1044    1555    +    5.1e-217  721.1  26.8  -
Desulfohalobiaceae_Desulfohalobium               -          LKAP-GUTHK2_F03_021_2017_1 -               34    1050      16    1040       3    1043    1506    +    8.1e-217  720.5  29.1  -
Bacillaceae_Saccharococcus                       -          LKAP-GUTHK2_F03_021_2017_1 -               87    1052      73    1040      53    1044    1538    +    1.3e-216  719.9  27.0  -
Clostridiales_Thermaerobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               94    1065      75    1040      54    1043    1520    +    2.4e-216  719.2  27.3  -
Clostridiaceae_Tindallia                         -          LKAP-GUTHK2_F03_021_2017_1 -               24    1017      16    1040       3    1043    1474    +    2.9e-216  718.9  29.5  -
Desulfobacteraceae_Desulfobacterium              -          LKAP-GUTHK2_F03_021_2017_1 -               41    1065      16    1040       3    1043    1522    +    3.1e-216  718.7  28.6  -
Clostridiaceae_Clostridioides                    -          LKAP-GUTHK2_F03_021_2017_1 -               41    1009      16    1040       3    1043    1493    +    3.3e-216  718.6  26.8  -
Clostridiales_Fusibacter                         -          LKAP-GUTHK2_F03_021_2017_1 -               36    1031      16    1040       3    1043    1518    +    3.7e-216  718.6  28.5  -
Clostridiaceae_Anaerosalibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               44    1037      16    1040       3    1043    1519    +    4.7e-216  718.2  28.8  -
Clostridiales_Vallitalea                         -          LKAP-GUTHK2_F03_021_2017_1 -               43    1034      16    1040       3    1043    1480    +    5.6e-216  718.0  29.0  -
Geobacteraceae_Geoalkalibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               44    1069      16    1039       3    1044    1556    +    6.4e-216  717.6  28.0  -
Desulfuromonadaceae_Desulfuromusa                -          LKAP-GUTHK2_F03_021_2017_1 -               43    1040      16    1040       2    1043    1473    +      7e-216  717.6  27.4  -
Sporomusaceae_Sporomusa                          -          LKAP-GUTHK2_F03_021_2017_1 -               82    1060      74    1040      53    1043    1532    +    1.2e-215  716.8  26.6  -
Staphylococcaceae_Auricoccus                     -          LKAP-GUTHK2_F03_021_2017_1 -               47    1065      14    1040       2    1044    1507    +    1.3e-215  716.5  29.1  -
Staphylococcaceae_Abyssicoccus                   -          LKAP-GUTHK2_F03_021_2017_1 -               70    1088      14    1040       2    1044    1576    +    1.4e-215  716.4  29.1  -
Veillonellaceae_Veillonella                      -          LKAP-GUTHK2_F03_021_2017_1 -               29    1005      74    1039      63    1043    1407    +    3.6e-215  715.3  26.3  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-GUTHK2_F03_021_2017_1 -               24    1007      16    1040       3    1043    1473    +    4.3e-215  714.9  27.2  -
Acholeplasmataceae_Acholeplasma                  -          LKAP-GUTHK2_F03_021_2017_1 -               16    1005      16    1040       3    1043    1437    +    6.2e-215  714.4  28.5  -
Desulfonatronaceae_Desulfonatronum               -          LKAP-GUTHK2_F03_021_2017_1 -               24    1042      16    1040       2    1043    1495    +    1.3e-214  713.5  29.6  -
Thermolithobacteraceae_Thermolithobacter         -          LKAP-GUTHK2_F03_021_2017_1 -               95    1084      74    1040      52    1043    1546    +      3e-214  712.1  26.3  -
Lachnospiraceae_Anaerocolumna                    -          LKAP-GUTHK2_F03_021_2017_1 -               33    1028      16    1040       2    1043    1478    +    3.9e-214  711.8  29.0  -
Enterococcaceae_Catellicoccus                    -          LKAP-GUTHK2_F03_021_2017_1 -                4    1027      17    1040      14    1044    1480    +    4.1e-214  711.3  28.2  -
Lachnospiraceae_Butyrivibrio                     -          LKAP-GUTHK2_F03_021_2017_1 -               43    1053      16    1040       3    1043    1518    +      9e-214  710.7  29.0  -
Carnobacteriaceae_Lacticigenium                  -          LKAP-GUTHK2_F03_021_2017_1 -               26    1042      15    1040       2    1044    1446    +    9.4e-214  710.4  29.7  -
Clostridiaceae_Terrisporobacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               19     988      15    1040       2    1043    1459    +      1e-213  710.4  25.9  -
Lachnospiraceae_Coprococcus                      -          LKAP-GUTHK2_F03_021_2017_1 -               24    1006      16    1040       3    1043    1440    +    1.2e-213  710.5  26.5  -
Carnobacteriaceae_Isobaculum                     -          LKAP-GUTHK2_F03_021_2017_1 -               79    1050      72    1040      52    1044    1515    +    1.4e-213  709.6  26.4  -
Bacteroidaceae_Bacteroides                       -          LKAP-GUTHK2_F03_021_2017_1 -               32    1035      15    1040       3    1042    1480    +    1.5e-213  710.0  28.5  -
Erysipelotrichaceae_Holdemania                   -          LKAP-GUTHK2_F03_021_2017_1 -               89    1043      72    1040      51    1043    1518    +    1.9e-213  709.5  26.4  -
Carnobacteriaceae_Pisciglobus                    -          LKAP-GUTHK2_F03_021_2017_1 -               47    1018      71    1040      51    1044    1501    +    2.6e-213  708.8  26.8  -
Spirochaetaceae_Treponema                        -          LKAP-GUTHK2_F03_021_2017_1 -               66    1030      74    1040      51    1043    1477    +    2.7e-213  709.4  27.1  -
Thermoactinomycetaceae_Marinithermofilum         -          LKAP-GUTHK2_F03_021_2017_1 -               40    1070      13    1040       2    1044    1523    +    3.2e-213  708.8  30.3  -
Clostridiales_Carboxydocella                     -          LKAP-GUTHK2_F03_021_2017_1 -               62    1046      73    1040      52    1043    1458    +    4.6e-213  708.3  26.4  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-GUTHK2_F03_021_2017_1 -               65    1021      75    1040      54    1043    1498    +    4.8e-213  708.6  26.3  -
Microbacteriaceae_Agromyces                      -          LKAP-GUTHK2_F03_021_2017_1 -               62    1015      68    1040      47    1043    1477    +    8.4e-213  707.3  26.6  -
Eubacteriaceae_Acetobacterium                    -          LKAP-GUTHK2_F03_021_2017_1 -               23    1007      17    1040       3    1043    1470    +    8.4e-213  707.6  28.4  -
Heliobacteriaceae_Heliorestis                    -          LKAP-GUTHK2_F03_021_2017_1 -               92    1032      73    1040      53    1043    1517    +    2.4e-212  706.1  25.1  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-GUTHK2_F03_021_2017_1 -               65    1021      75    1040      54    1043    1497    +    2.9e-212  705.9  26.3  -
Paenibacillaceae_Oxalophagus                     -          LKAP-GUTHK2_F03_021_2017_1 -               25    1030      15    1040       2    1044    1497    +    3.5e-212  705.3  28.4  -
Halobacteroidaceae_Orenia                        -          LKAP-GUTHK2_F03_021_2017_1 -               15    1015      16    1040       3    1043    1422    +    4.2e-212  705.0  28.4  -
Lachnospiraceae_Roseburia                        -          LKAP-GUTHK2_F03_021_2017_1 -               37    1034      16    1040       3    1043    1470    +      5e-212  704.8  28.8  -
Rhodospirillaceae_Magnetospirillum               -          LKAP-GUTHK2_F03_021_2017_1 -               26     934      18     999       4    1020    1443    +    6.7e-212  704.5  22.4  -
Actinomycetaceae_Actinomyces                     -          LKAP-GUTHK2_F03_021_2017_1 -               24    1038      16    1040       3    1043    1434    +    6.7e-212  704.6  28.5  -
Clostridiaceae_Paraclostridium                   -          LKAP-GUTHK2_F03_021_2017_1 -               44    1010      16    1040       3    1043    1490    +    9.8e-212  704.1  26.3  -
Syntrophobacteraceae_Syntrophobacter             -          LKAP-GUTHK2_F03_021_2017_1 -               23    1049      15    1040       2    1043    1504    +    1.1e-211  704.1  29.8  -
Micrococcaceae_Arthrobacter                      -          LKAP-GUTHK2_F03_021_2017_1 -               34    1020      17    1040       3    1043    1472    +    2.1e-211  702.9  27.0  -
Thermomonosporaceae_Actinomadura                 -          LKAP-GUTHK2_F03_021_2017_1 -               23    1004      15    1040       2    1043    1467    +    6.7e-211  701.1  27.2  -
Micrococcaceae_Kocuria                           -          LKAP-GUTHK2_F03_021_2017_1 -               30    1029      15    1040       2    1043    1480    +    1.1e-210  700.5  28.3  -
Acidaminococcaceae_Phascolarctobacterium         -          LKAP-GUTHK2_F03_021_2017_1 -              167    1144      74    1040      54    1043    1610    +    1.2e-210  700.1  26.5  -
Erythrobacteraceae_Altererythrobacter            -          LKAP-GUTHK2_F03_021_2017_1 -               31     984      16    1040       3    1043    1439    +    1.5e-210  700.4  25.0  -
Caulobacteraceae_Phenylobacterium                -          LKAP-GUTHK2_F03_021_2017_1 -               33     980      15    1040       2    1043    1433    +    1.7e-210  699.9  26.0  -
Lachnospiraceae_Anaerostipes                     -          LKAP-GUTHK2_F03_021_2017_1 -               22    1023      14    1040       2    1043    1436    +    2.1e-210  699.6  29.2  -
Rhodospirillaceae_Azospirillum                   -          LKAP-GUTHK2_F03_021_2017_1 -               43     966      69    1040      24    1043    1433    +    2.2e-210  699.8  25.3  -
Microbacteriaceae_Leucobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               33    1019      16    1040       2    1043    1478    +    2.2e-210  699.5  28.2  -
Enterococcaceae_Bavariicoccus                    -          LKAP-GUTHK2_F03_021_2017_1 -               23    1047      16    1040       2    1044    1470    +    2.3e-210  699.0  28.8  -
Geodermatophilaceae_Modestobacter                -          LKAP-GUTHK2_F03_021_2017_1 -               45     973      16     982       2    1022    1469    +    2.8e-210  699.1  25.6  -
Microbacteriaceae_Pseudoclavibacter              -          LKAP-GUTHK2_F03_021_2017_1 -               24    1008      16    1040       2    1043    1453    +    2.9e-210  699.1  27.5  -
Acidaminococcaceae_Acidaminococcus               -          LKAP-GUTHK2_F03_021_2017_1 -               26    1003      74    1040      54    1043    1439    +    8.2e-210  697.6  26.5  -
Carnobacteriaceae_Atopobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               29    1056      14    1040       2    1044    1511    +    9.4e-210  696.9  29.3  -
Thermoactinomycetaceae_Polycladomyces            -          LKAP-GUTHK2_F03_021_2017_1 -               21    1050      13    1040       2    1044    1485    +    1.1e-209  697.1  30.1  -
Bacillaceae_Caldibacillus                        -          LKAP-GUTHK2_F03_021_2017_1 -               71    1047      71    1040      48    1044    1512    +    1.2e-209  696.9  27.2  -
