# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Shewanellaceae_Shewanella                        -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     855       1     855    1483    +           0 1034.6  20.3  -
Chromatiaceae_Imhoffiella                        -          F0117_LKAP-FHGF1_A12_096 -               29     864       6     855       1     855    1484    +    1.1e-218  726.8  20.7  -
Legionellaceae_Legionella                        -          F0117_LKAP-FHGF1_A12_096 -               23     866      11     854       1     855    1446    +    1.3e-218  726.5  20.5  -
Chromatiaceae_Thiophaeococcus                    -          F0117_LKAP-FHGF1_A12_096 -               54     847      57     855      36     855    1440    +    2.3e-218  725.8  21.0  -
Gammaproteobacteria_Plasticicumulans             -          F0117_LKAP-FHGF1_A12_096 -               37     870      12     855       1     855    1491    +    2.9e-218  725.3  21.0  -
Cardiobacteriaceae_Cardiobacterium               -          F0117_LKAP-FHGF1_A12_096 -               13     849      11     855       5     855    1493    +      3e-218  725.3  20.7  -
Methylococcaceae_Methylocaldum                   -          F0117_LKAP-FHGF1_A12_096 -               48     888      12     855       1     855    1491    +    3.2e-218  725.3  21.1  -
Lysobacteraceae_Stenotrophomonas                 -          F0117_LKAP-FHGF1_A12_096 -               18     870       4     854       1     855    1484    +    6.7e-218  724.1  20.2  -
Rhodocyclaceae_Azoarcus                          -          F0117_LKAP-FHGF1_A12_096 -               29     864      13     855       1     855    1471    +      9e-218  723.7  20.9  -
Pasteurellaceae_Avibacterium                     -          F0117_LKAP-FHGF1_A12_096 -               52     894      11     855       1     855    1480    +    9.9e-218  723.6  20.2  -
Chromatiaceae_Halochromatium                     -          F0117_LKAP-FHGF1_A12_096 -               29     857      13     855       1     855    1451    +      1e-217  723.7  20.8  -
Alcaligenaceae_Pelistega                         -          F0117_LKAP-FHGF1_A12_096 -               34     875      11     854       1     855    1472    +    1.8e-217  722.8  20.4  -
Acidithiobacillaceae_Acidithiobacillus           -          F0117_LKAP-FHGF1_A12_096 -               19     860       6     855       1     855    1457    +    2.9e-217  721.9  20.8  -
Chromatiaceae_Marichromatium                     -          F0117_LKAP-FHGF1_A12_096 -               72     865      56     855      24     855    1440    +      3e-217  722.3  20.7  -
Chromatiaceae_Allochromatium                     -          F0117_LKAP-FHGF1_A12_096 -               19     866       5     855       1     855    1462    +      3e-217  722.0  20.1  -
Rhodanobacteraceae_Luteibacter                   -          F0117_LKAP-FHGF1_A12_096 -               33     875      11     854       1     855    1457    +    3.1e-217  721.9  20.5  -
Lysobacteraceae_Pseudoxanthomonas                -          F0117_LKAP-FHGF1_A12_096 -               22     874       5     854       1     855    1484    +    3.8e-217  721.6  20.3  -
Neisseriaceae_Uruburuella                        -          F0117_LKAP-FHGF1_A12_096 -               27     868      11     854       1     855    1477    +    5.1e-217  721.3  20.4  -
Piscirickettsiaceae_Thiomicrorhabdus             -          F0117_LKAP-FHGF1_A12_096 -               29     880       8     854       1     855    1464    +    5.4e-217  720.9  19.6  -
Alcaligenaceae_Paenalcaligenes                   -          F0117_LKAP-FHGF1_A12_096 -               27     867      11     854       4     855    1432    +    6.2e-217  721.0  20.4  -
Rhodocyclaceae_Thauera                           -          F0117_LKAP-FHGF1_A12_096 -               24     864      11     855       1     855    1487    +    6.5e-217  720.8  20.9  -
Ectothiorhodospiraceae_Aquisalimonas             -          F0117_LKAP-FHGF1_A12_096 -               41     886       6     855       1     855    1464    +    7.2e-217  720.8  20.8  -
Lysobacteraceae_Oleiagrimonas                    -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     854       1     855    1469    +    8.6e-217  720.4  20.4  -
Thiotrichaceae_Beggiatoa                         -          F0117_LKAP-FHGF1_A12_096 -               47     875      11     854       2     855    1491    +    8.8e-217  720.7  21.0  -
Oxalobacteraceae_Undibacterium                   -          F0117_LKAP-FHGF1_A12_096 -               18     857       8     854       1     855    1442    +    9.2e-217  720.5  20.6  -
Methylococcaceae_Methylovulum                    -          F0117_LKAP-FHGF1_A12_096 -               79     877      55     855      33     855    1492    +    2.4e-216  718.9  21.2  -
Lysobacteraceae_Vulcaniibacterium                -          F0117_LKAP-FHGF1_A12_096 -               45     896       4     854       1     855    1549    +    2.7e-216  718.7  20.9  -
Piscirickettsiaceae_Hydrogenovibrio              -          F0117_LKAP-FHGF1_A12_096 -               19     883       5     854       1     855    1465    +      4e-216  718.1  19.9  -
Oxalobacteraceae_Massilia                        -          F0117_LKAP-FHGF1_A12_096 -               17     852      10     854       1     855    1438    +      5e-216  718.0  20.7  -
Alcaligenaceae_Castellaniella                    -          F0117_LKAP-FHGF1_A12_096 -               20     863      11     854       2     855    1464    +      5e-216  717.9  20.2  -
Zoogloeaceae_Zoogloea                            -          F0117_LKAP-FHGF1_A12_096 -               34     871      11     855       1     855    1474    +    6.7e-216  717.4  20.9  -
Thermithiobacillaceae_Thermithiobacillus         -          F0117_LKAP-FHGF1_A12_096 -                7     847       8     854       4     855    1419    +    7.7e-216  717.3  20.4  -
Chromobacteriaceae_Vogesella                     -          F0117_LKAP-FHGF1_A12_096 -                5     835      16     855      13     855    1424    +      1e-215  716.8  21.1  -
Ectothiorhodospiraceae_Alkalilimnicola           -          F0117_LKAP-FHGF1_A12_096 -               34     879       6     855       1     855    1472    +    1.6e-215  716.5  20.6  -
Chromatiaceae_Thiocystis                         -          F0117_LKAP-FHGF1_A12_096 -               28     855      12     855       1     855    1451    +    2.5e-215  715.8  20.6  -
Alcaligenaceae_Pigmentiphaga                     -          F0117_LKAP-FHGF1_A12_096 -               27     861      11     854       2     855    1481    +    3.2e-215  715.2  20.6  -
Rhodanobacteraceae_Dyella                        -          F0117_LKAP-FHGF1_A12_096 -               27     870      10     854       1     855    1453    +    4.1e-215  714.9  20.5  -
Alcaligenaceae_Taylorella                        -          F0117_LKAP-FHGF1_A12_096 -               47     894      11     854       3     855    1521    +    4.4e-215  715.0  20.0  -
Burkholderiaceae_Paraburkholderia                -          F0117_LKAP-FHGF1_A12_096 -               27     861      11     854       1     855    1472    +    5.2e-215  714.7  20.7  -
Rhodocyclaceae_Propionivibrio                    -          F0117_LKAP-FHGF1_A12_096 -               35     874      11     855       1     855    1496    +    1.3e-214  713.4  20.4  -
Pasteurellaceae_Aggregatibacter                  -          F0117_LKAP-FHGF1_A12_096 -               52     892      11     855       1     855    1480    +    1.4e-214  713.0  20.4  -
Burkholderiaceae_Burkholderia                    -          F0117_LKAP-FHGF1_A12_096 -               34     870      11     854       1     855    1502    +    1.4e-214  713.1  20.6  -
Salinisphaeraceae_Salinisphaera                  -          F0117_LKAP-FHGF1_A12_096 -               15     854      11     855       1     855    1429    +    1.8e-214  712.8  20.5  -
Litoricolaceae_Litoricola                        -          F0117_LKAP-FHGF1_A12_096 -               31     880       6     855       1     855    1483    +    1.9e-214  712.8  20.7  -
Lysobacteraceae_Xanthomonas                      -          F0117_LKAP-FHGF1_A12_096 -               18     871       4     854       1     855    1502    +    2.5e-214  712.2  20.2  -
Rhodanobacteraceae_Fulvimonas                    -          F0117_LKAP-FHGF1_A12_096 -               25     874       6     854       1     855    1484    +    2.9e-214  712.1  20.5  -
Methylophilaceae_Methylobacillus                 -          F0117_LKAP-FHGF1_A12_096 -                6     849       8     854       4     855    1416    +    4.3e-214  711.7  20.1  -
Thiotrichaceae_Thiothrix                         -          F0117_LKAP-FHGF1_A12_096 -               27     819      11     853       2     855    1417    +    4.9e-214  711.2  20.7  -
Methylophilaceae_Methylotenera                   -          F0117_LKAP-FHGF1_A12_096 -               47     883      11     854       4     855    1526    +    5.9e-214  711.0  20.5  -
Rhodocyclaceae_Methyloversatilis                 -          F0117_LKAP-FHGF1_A12_096 -               47     883      11     854       4     855    1426    +    1.2e-213  710.2  20.9  -
Sutterellaceae_Sutterella                        -          F0117_LKAP-FHGF1_A12_096 -               17     855      11     854       1     855    1471    +    1.3e-213  709.8  20.4  -
Alcaligenaceae_Alcaligenes                       -          F0117_LKAP-FHGF1_A12_096 -               23     862      12     854       3     855    1469    +    1.5e-213  709.7  20.3  -
Rhodocyclaceae_Azospira                          -          F0117_LKAP-FHGF1_A12_096 -               13     856       8     855       1     855    1484    +    1.5e-213  709.7  20.6  -
Chromatiaceae_Thiocapsa                          -          F0117_LKAP-FHGF1_A12_096 -               43     871      11     855       1     855    1459    +    1.6e-213  709.9  20.6  -
Nevskiaceae_Steroidobacter                       -          F0117_LKAP-FHGF1_A12_096 -               26     872       6     855       1     855    1500    +    3.7e-213  708.6  20.6  -
Oceanospirillales_Salicola                       -          F0117_LKAP-FHGF1_A12_096 -               38     878       4     855       1     855    1492    +    5.2e-213  707.8  20.5  -
Ectothiorhodospiraceae_Halorhodospira            -          F0117_LKAP-FHGF1_A12_096 -               40     891       6     855       1     855    1479    +    5.3e-213  708.1  19.9  -
Alcaligenaceae_Bordetella                        -          F0117_LKAP-FHGF1_A12_096 -               83     881      54     854      32     855    1476    +    1.4e-212  706.5  21.0  -
Rhodanobacteraceae_Rhodanobacter                 -          F0117_LKAP-FHGF1_A12_096 -               25     875       6     854       1     855    1481    +    1.9e-212  706.1  20.5  -
Chromatiaceae_Thiodictyon                        -          F0117_LKAP-FHGF1_A12_096 -               30     859      12     855       1     855    1500    +      2e-212  706.2  21.0  -
Rhodanobacteraceae_Dokdonella                    -          F0117_LKAP-FHGF1_A12_096 -               19     863       5     854       1     855    1480    +    2.2e-212  705.9  21.2  -
Nitrosomonadaceae_Nitrosospira                   -          F0117_LKAP-FHGF1_A12_096 -               82     881      53     854      32     855    1529    +    2.6e-212  705.7  21.0  -
Burkholderiaceae_Caballeronia                    -          F0117_LKAP-FHGF1_A12_096 -               38     870      13     854       1     855    1479    +    3.6e-212  705.3  20.8  -
Francisellaceae_Francisella                      -          F0117_LKAP-FHGF1_A12_096 -               48     880      12     855       2     855    1520    +    4.5e-212  704.8  20.3  -
Ectothiorhodospiraceae_Spiribacter               -          F0117_LKAP-FHGF1_A12_096 -               50     894       6     855       1     855    1544    +    8.8e-212  703.9  20.3  -
Thiobacilliaceae_Thiobacillus                    -          F0117_LKAP-FHGF1_A12_096 -               38     875      12     854       3     855    1487    +    9.8e-212  703.7  20.3  -
